created at,id,run id,run attempt,workflow name,name,head branch,conclusion,step,html url
"14.03.25, 02:30:22",38751878896,13848635617,1,Send dependabot new vulnerability alerts,Send notifications,25_1,failure,Teams Notification,https://github.com/DevExpress/DevExtreme/actions/runs/13848635617/job/38751878896
"14.03.25, 14:19:18",38781056923,13858575811,1,Build and pack DevExtreme npm packages,build,fix/T1279646_bug_in_select,failure,Install dependencies,https://github.com/DevExpress/DevExtreme/actions/runs/13858575811/job/38781056923
"14.03.25, 14:18:08",38780983511,13858553308,1,Build and pack DevExtreme npm packages,build,fix/T1279646_bug_in_select,failure,Install dependencies,https://github.com/DevExpress/DevExtreme/actions/runs/13858553308/job/38780983511
"14.03.25, 14:14:23",38780743716,13858479258,1,Build and pack DevExtreme npm packages,build,fix/T1279646_bug_in_select,failure,Install dependencies,https://github.com/DevExpress/DevExtreme/actions/runs/13858479258/job/38780743716
"14.03.25, 14:12:12",38780604802,13858438470,1,Build and pack DevExtreme npm packages,build,fix/T1279646_bug_in_select,failure,Install dependencies,https://github.com/DevExpress/DevExtreme/actions/runs/13858438470/job/38780604802
"14.03.25, 11:51:48",38772791178,13855981659,1,Build and pack DevExtreme npm packages,build,cardview_columnchooser,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13855981659/job/38772791178
"14.03.25, 11:22:12",38771434187,13855536958,1,Build and pack DevExtreme npm packages,build,robot/update-version-24.1.11,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13855536958/job/38771434187
"14.03.25, 03:54:00",38754328105,13849540837,1,Build and pack DevExtreme npm packages,build,cardview_columnchooser,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13849540837/job/38754328105
"14.03.25, 14:42:51",38782586687,13859038309,1,Default Workflow,main,24_2_demos_vue_fix_ts,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13859038309/job/38782586687
"14.03.25, 14:24:37",38781398420,13858679786,1,Default Workflow,main,24_1_update_internal_id,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13858679786/job/38781398420
"14.03.25, 14:22:15",38781244528,13858629288,1,Default Workflow,main,24_1_update_internal_id,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13858629288/job/38781244528
"14.03.25, 14:19:55",38781094937,13858586792,1,Default Workflow,main,24_1_update_internal_id,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13858586792/job/38781094937
"14.03.25, 14:19:26",38781064703,13858575827,1,Default Workflow,main,fix/T1279646_bug_in_select,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13858575827/job/38781064703
"14.03.25, 14:18:16",38780991183,13858553337,1,Default Workflow,main,fix/T1279646_bug_in_select,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13858553337/job/38780991183
"14.03.25, 14:14:36",38780756435,13858479240,1,Default Workflow,main,fix/T1279646_bug_in_select,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13858479240/job/38780756435
"14.03.25, 14:12:16",38780608664,13858438508,1,Default Workflow,main,fix/T1279646_bug_in_select,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13858438508/job/38780608664
"14.03.25, 13:09:48",38776826227,13857279288,1,Default Workflow,main,stepper_completed_steps,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13857279288/job/38776826227
"14.03.25, 11:56:51",38773015426,13856052493,1,Default Workflow,main,robot/update-version-24.1.11,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13856052493/job/38773015426
"14.03.25, 11:22:13",38771435221,13855536965,1,Default Workflow,main,robot/update-version-24.1.11,failure,Run npm install,https://github.com/DevExpress/DevExtreme/actions/runs/13855536965/job/38771435221
