created at,id,run id,run attempt,workflow name,name,head branch,conclusion,step,html url
"01.03.24, 10:03:32",22165344501,8109666342,1,Build aspnet demos,Build aspnet demos,24_1,failure,Run prepare-aspnet,https://github.com/DevExpress/devextreme-demos/actions/runs/8109666342/job/22165344501
"01.03.24, 10:02:59",22165320579,8109658102,1,Build aspnet demos,Build aspnet demos,24_1,failure,Run prepare-aspnet,https://github.com/DevExpress/devextreme-demos/actions/runs/8109658102/job/22165320579
"01.03.24, 07:44:01",22160823097,8108144230,1,Build aspnet demos,Build aspnet demos,24_1,failure,Run prepare-aspnet,https://github.com/DevExpress/devextreme-demos/actions/runs/8108144230/job/22160823097
