created at,id,run id,run attempt,workflow name,name,head branch,conclusion,step,html url
"18.03.25, 02:31:55",38933898601,13914106540,1,Send dependabot new vulnerability alerts,Send notifications,25_1,failure,Teams Notification,https://github.com/DevExpress/DevExtreme/actions/runs/13914106540/job/38933898601
"18.03.25, 21:38:11",38997746253,13934002389,1,Build and pack DevExtreme npm packages,build,dependabot/npm_and_yarn/packages/devextreme/jspdf-3.0.1,failure,Install dependencies,https://github.com/DevExpress/DevExtreme/actions/runs/13934002389/job/38997746253
"18.03.25, 15:47:59",38975998952,13927562478,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13927562478/job/38975998952
"18.03.25, 14:11:17",38968276217,13925347133,1,Build and pack DevExtreme npm packages,build,grids/cardview/rtl,failure,Post Get sources,https://github.com/DevExpress/DevExtreme/actions/runs/13925347133/job/38968276217
"18.03.25, 14:06:38",38967916129,13925242063,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13925242063/job/38967916129
"18.03.25, 13:37:28",38965738238,13924620986,1,Build and pack DevExtreme npm packages,build,cardview_columnchooser,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13924620986/job/38965738238
"18.03.25, 13:24:08",38964776398,13924332302,1,Build and pack DevExtreme npm packages,build,renovate/eslint-plugin-node-replacement,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13924332302/job/38964776398
"18.03.25, 11:38:34",38958103381,13922278397,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft_Sorting,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13922278397/job/38958103381
"18.03.25, 11:30:47",38957659485,13922135127,1,Build and pack DevExtreme npm packages,build,cardview_columnchooser,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13922135127/job/38957659485
"18.03.25, 11:11:24",38956543126,13921781291,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft_Sorting,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13921781291/job/38956543126
"18.03.25, 09:25:44",38949875659,13919709703,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft_Sorting,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13919709703/job/38949875659
"18.03.25, 06:53:25",38942241298,13917186039,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft_Sorting,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13917186039/job/38942241298
"18.03.25, 06:49:41",38942099754,13917132662,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft_FilterPanel,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13917132662/job/38942099754
"18.03.25, 06:17:17",38940931996,13916686046,1,Build and pack DevExtreme npm packages,build,feat/card-view_header-filter,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13916686046/job/38940931996
"18.03.25, 05:59:15",38940246255,13916437802,1,Build and pack DevExtreme npm packages,build,feat/card-view_header-filter,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13916437802/job/38940246255
"18.03.25, 05:27:32",38939279536,13916076149,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13916076149/job/38939279536
"18.03.25, 05:26:30",38939248688,13916063633,1,Build and pack DevExtreme npm packages,build,simple_array_demos,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13916063633/job/38939248688
"18.03.25, 05:07:02",38938650268,13915834934,1,Build and pack DevExtreme npm packages,build,simple_array_demos,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13915834934/job/38938650268
"18.03.25, 04:59:02",38938369513,13915736490,1,Build and pack DevExtreme npm packages,build,simple_array_demos,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13915736490/job/38938369513
"18.03.25, 04:47:45",38938031292,13915622340,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13915622340/job/38938031292
"18.03.25, 04:39:39",38937804242,13915536052,1,Build and pack DevExtreme npm packages,build,simple_array_demos,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13915536052/job/38937804242
"18.03.25, 04:33:16",38937621925,13915468925,1,Build and pack DevExtreme npm packages,build,simple_array_demos,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13915468925/job/38937621925
"18.03.25, 04:15:07",38937083670,13915270033,1,Build and pack DevExtreme npm packages,build,grids/cardview/spike,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13915270033/job/38937083670
"18.03.25, 04:12:36",38937011159,13915242591,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft_FilterPanel,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13915242591/job/38937011159
"18.03.25, 03:58:54",38936574788,13915089229,1,Build and pack DevExtreme npm packages,build,simple_array_demos,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13915089229/job/38936574788
"18.03.25, 03:58:15",38936559279,13915084244,1,Build and pack DevExtreme npm packages,build,simple_array_demos,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13915084244/job/38936559279
"18.03.25, 03:40:04",38936061127,13914897430,1,Build and pack DevExtreme npm packages,build,grids/cardview/spike,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13914897430/job/38936061127
"18.03.25, 03:36:45",38935963254,13914858353,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13914858353/job/38935963254
"18.03.25, 03:13:31",38935216442,13914580456,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13914580456/job/38935216442
"18.03.25, 03:08:39",38935056065,13914523601,1,Build and pack DevExtreme npm packages,build,cardview_selection_25_1,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13914523601/job/38935056065
"18.03.25, 02:52:41",38934543312,13914345283,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13914345283/job/38934543312
"18.03.25, 02:19:31",38933489792,13913962393,1,Build and pack DevExtreme npm packages,build,simple_array_demos,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13913962393/job/38933489792
"18.03.25, 02:11:43",38933248075,13913877410,1,Build and pack DevExtreme npm packages,build,grids/cardview/draft,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13913877410/job/38933248075
"18.03.25, 01:49:01",38932555420,13913624109,1,Build and pack DevExtreme npm packages,build,simple_array_demos,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13913624109/job/38932555420
"18.03.25, 01:16:11",38931500528,13913232516,1,Build and pack DevExtreme npm packages,build,cardview_selection_25_1,failure,Build npm packages,https://github.com/DevExpress/DevExtreme/actions/runs/13913232516/job/38931500528
"18.03.25, 21:38:11",38997746627,13934002370,1,Default Workflow,main,dependabot/npm_and_yarn/packages/devextreme/jspdf-3.0.1,failure,Install dependencies,https://github.com/DevExpress/DevExtreme/actions/runs/13934002370/job/38997746627
"18.03.25, 16:32:06",38979341954,13928516408,1,Default Workflow,main,25_1_ai_integration_init,cancelled,Run targets,https://github.com/DevExpress/DevExtreme/actions/runs/13928516408/job/38979341954
"18.03.25, 15:42:52",38975593041,13927428799,1,Default Workflow,main,25_1_stepper_compact_mode,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13927428799/job/38975593041
"18.03.25, 15:30:39",38974639722,13927171422,1,Default Workflow,main,25_1_stepper_compact_mode,cancelled,Post Setup pnpm cache,https://github.com/DevExpress/DevExtreme/actions/runs/13927171422/job/38974639722
"18.03.25, 14:30:33",38969796428,13925785897,1,Default Workflow,main,24_1_T1248343,failure,Run npm install,https://github.com/DevExpress/DevExtreme/actions/runs/13925785897/job/38969796428
"18.03.25, 14:26:14",38969461266,13925687425,1,Default Workflow,main,24_2_fix_demos_tests_after_chrome_update,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13925687425/job/38969461266
"18.03.25, 14:06:33",38967908869,13925233872,1,Default Workflow,main,25_1_scheduler_toolbar,cancelled,Run targets,https://github.com/DevExpress/DevExtreme/actions/runs/13925233872/job/38967908869
"18.03.25, 13:24:08",38964776096,13924332267,1,Default Workflow,main,renovate/eslint-plugin-node-replacement,failure,Run targets,https://github.com/DevExpress/DevExtreme/actions/runs/13924332267/job/38964776096
"18.03.25, 12:19:01",38960494466,13923009056,1,Default Workflow,main,24_2,failure,Run targets,https://github.com/DevExpress/DevExtreme/actions/runs/13923009056/job/38960494466
"18.03.25, 09:35:08",38950470537,13919898301,1,Default Workflow,main,25_1_fix_demos_tests_after_chrome_update,cancelled,Run targets,https://github.com/DevExpress/DevExtreme/actions/runs/13919898301/job/38950470537
"18.03.25, 08:36:43",38946908085,13918772187,1,Default Workflow,main,fix/T1279646_bug_in_select,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/13918772187/job/38946908085
"18.03.25, 07:16:54",38943158883,13917510862,1,Default Workflow,main,T1277214_25_1,cancelled,Run targets,https://github.com/DevExpress/DevExtreme/actions/runs/13917510862/job/38943158883
"18.03.25, 07:08:28",38942816577,13917388664,1,Default Workflow,main,24_2_fix_demos_tests_after_chrome_update,cancelled,Install dependencies,https://github.com/DevExpress/DevExtreme/actions/runs/13917388664/job/38942816577
"18.03.25, 05:59:16",38940246560,13916437790,1,Default Workflow,main,feat/card-view_header-filter,failure,Run targets,https://github.com/DevExpress/DevExtreme/actions/runs/13916437790/job/38940246560
"18.03.25, 03:58:16",38936559562,13915084256,1,Default Workflow,main,simple_array_demos,cancelled,Setup pnpm cache,https://github.com/DevExpress/DevExtreme/actions/runs/13915084256/job/38936559562
"18.03.25, 21:38:12",38997746993,13934002368,1,Demos unit tests,Run unit tests,dependabot/npm_and_yarn/packages/devextreme/jspdf-3.0.1,failure,Install dependencies,https://github.com/DevExpress/DevExtreme/actions/runs/13934002368/job/38997746993
"18.03.25, 14:26:17",38969464842,13925687418,1,Demos unit tests,Run unit tests,24_2_fix_demos_tests_after_chrome_update,cancelled,Setup pnpm cache,https://github.com/DevExpress/DevExtreme/actions/runs/13925687418/job/38969464842
"18.03.25, 08:36:44",38946908621,13918772191,1,Demos unit tests,Run unit tests,fix/T1279646_bug_in_select,cancelled,Run unit tests,https://github.com/DevExpress/DevExtreme/actions/runs/13918772191/job/38946908621
"18.03.25, 07:08:29",38942817402,13917388680,1,Demos unit tests,Run unit tests,24_2_fix_demos_tests_after_chrome_update,cancelled,Post Setup pnpm cache,https://github.com/DevExpress/DevExtreme/actions/runs/13917388680/job/38942817402
"18.03.25, 03:58:18",38936560258,13915084245,1,Demos unit tests,Run unit tests,simple_array_demos,cancelled,Setup pnpm cache,https://github.com/DevExpress/DevExtreme/actions/runs/13915084245/job/38936560258
"18.03.25, 21:38:12",38997747495,13934002373,1,Demos Visual Tests,Build devextreme,dependabot/npm_and_yarn/packages/devextreme/jspdf-3.0.1,failure,Install dependencies,https://github.com/DevExpress/DevExtreme/actions/runs/13934002373/job/38997747495
"18.03.25, 17:42:01",38984185443,13929858616,1,Demos Visual Tests,jquery(4/4)-screenshots-generic.light,25_1_ai_integration_init,failure,Setup Chrome,https://github.com/DevExpress/DevExtreme/actions/runs/13929858616/job/38984185443
"18.03.25, 17:42:02",38984185918,13929858616,1,Demos Visual Tests,jquery(1/4)-screenshots-material.blue.light,25_1_ai_integration_init,failure,Setup Chrome,https://github.com/DevExpress/DevExtreme/actions/runs/13929858616/job/38984185918
"18.03.25, 17:42:02",38984186295,13929858616,1,Demos Visual Tests,jquery(2/4)-screenshots-material.blue.light,25_1_ai_integration_init,failure,Setup Chrome,https://github.com/DevExpress/DevExtreme/actions/runs/13929858616/job/38984186295
"18.03.25, 17:42:03",38984186651,13929858616,1,Demos Visual Tests,jquery(3/4)-screenshots-material.blue.light,25_1_ai_integration_init,failure,Setup Chrome,https://github.com/DevExpress/DevExtreme/actions/runs/13929858616/job/38984186651
"18.03.25, 17:42:03",38984187045,13929858616,1,Demos Visual Tests,jquery(4/4)-screenshots-material.blue.light,25_1_ai_integration_init,failure,Setup Chrome,https://github.com/DevExpress/DevExtreme/actions/runs/13929858616/job/38984187045
"18.03.25, 17:42:03",38984187444,13929858616,1,Demos Visual Tests,jquery(1/4)-screenshots-fluent.blue.light,25_1_ai_integration_init,failure,Setup Chrome,https://github.com/DevExpress/DevExtreme/actions/runs/13929858616/job/38984187444
"18.03.25, 17:42:04",38984188221,13929858616,1,Demos Visual Tests,jquery(3/4)-screenshots-fluent.blue.light,25_1_ai_integration_init,failure,Setup Chrome,https://github.com/DevExpress/DevExtreme/actions/runs/13929858616/job/38984188221
"18.03.25, 17:42:07",38984191774,13929858616,1,Demos Visual Tests,jquery(1/4)-accessibility-material.blue.light,25_1_ai_integration_init,failure,Setup Chrome,https://github.com/DevExpress/DevExtreme/actions/runs/13929858616/job/38984191774
"18.03.25, 17:42:08",38984192127,13929858616,1,Demos Visual Tests,jquery(2/4)-accessibility-material.blue.light,25_1_ai_integration_init,failure,Setup Chrome,https://github.com/DevExpress/DevExtreme/actions/runs/13929858616/job/38984192127
"18.03.25, 17:42:10",38984194253,13929858616,1,Demos Visual Tests,jquery(3/4)-accessibility-fluent.blue.light,25_1_ai_integration_init,failure,Setup Chrome,https://github.com/DevExpress/DevExtreme/actions/runs/13929858616/job/38984194253
"18.03.25, 17:12:38",38982229843,13929261033,1,Demos Visual Tests,jquery(1/4)-screenshots-generic.light,25_1_ai_integration_init,cancelled,DevExtreme - Build,https://github.com/DevExpress/DevExtreme/actions/runs/13929261033/job/38982229843
"18.03.25, 17:12:39",38982230288,13929261033,1,Demos Visual Tests,jquery(2/4)-screenshots-generic.light,25_1_ai_integration_init,cancelled,DevExtreme - Build,https://github.com/DevExpress/DevExtreme/actions/runs/13929261033/job/38982230288
"18.03.25, 17:12:40",38982231688,13929261033,1,Demos Visual Tests,jquery(3/4)-screenshots-generic.light,25_1_ai_integration_init,cancelled,DevExtreme - Build,https://github.com/DevExpress/DevExtreme/actions/runs/13929261033/job/38982231688
"18.03.25, 17:12:41",38982232155,13929261033,1,Demos Visual Tests,jquery(4/4)-screenshots-generic.light,25_1_ai_integration_init,cancelled,DevExtreme - Build,https://github.com/DevExpress/DevExtreme/actions/runs/13929261033/job/38982232155
"18.03.25, 17:12:41",38982232551,13929261033,1,Demos Visual Tests,jquery(1/4)-screenshots-material.blue.light,25_1_ai_integration_init,cancelled,DevExtreme - Build,https://github.com/DevExpress/DevExtreme/actions/runs/13929261033/job/38982232551
"18.03.25, 17:12:41",38982232992,13929261033,1,Demos Visual Tests,jquery(2/4)-screenshots-material.blue.light,25_1_ai_integration_init,cancelled,DevExtreme - Build,https://github.com/DevExpress/DevExtreme/actions/runs/13929261033/job/38982232992
"18.03.25, 17:12:42",38982233409,13929261033,1,Demos Visual Tests,jquery(3/4)-screenshots-material.blue.light,25_1_ai_integration_init,cancelled,DevExtreme - Build,https://github.com/DevExpress/DevExtreme/actions/runs/13929261033/job/38982233409
"18.03.25, 17:12:42",38982233952,13929261033,1,Demos Visual Tests,jquery(4/4)-screenshots-material.blue.light,25_1_ai_integration_init,cancelled,DevExtreme - Build,https://github.com/DevExpress/DevExtreme/actions/runs/13929261033/job/38982233952
"18.03.25, 17:12:43",38982234394,13929261033,1,Demos Visual Tests,jquery(1/4)-screenshots-fluent.blue.light,25_1_ai_integration_init,cancelled,DevExtreme - Build,https://github.com/DevExpress/DevExtreme/actions/runs/13929261033/job/38982234394
