date;workflow name;job name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-09-02;CodeQL;Analyze (javascript);1;0;0;0;0;0,00568287037;0,00568287037;0,00568287037;1;0;0;0;0;0,003888888889;0,003888888889;0,003888888889
2023-09-02;Lint;check_generated_demos;0;0;0;0;0;0;0;0;1;0;0;0;0;0,001782407407;0,001782407407;0,001782407407
2023-09-02;Lint;package_lock;0;0;0;0;0;0;0;0;1;0;0;0;0;0,0008564814815;0,0008564814815;0,0008564814815
2023-09-02;Auto approve renovate bot PR;auto-approve;0;0;0;0;0;0;0;0;1;0;0;0;0;0,00001157407407;0,00001157407407;0,00001157407407
2023-09-02;Unit tests;Run unit tests;0;0;0;0;0;0;0;0;1;0;0;0;0;0,0004398148148;0,0004398148148;0,0004398148148
2023-09-02;Visual Tests;Build DevExtreme;24;0;0;0;0;0,006585648148;0,007345679012;0,009502314815;1;0;0;0;0;0,008090277778;0,008090277778;0,008090277778
2023-09-02;Visual Tests;jquery(1/4)-screenshots;23;1;0;0;0;0,00400462963;0,005106095679;0,006782407407;1;0;0;0;0;0,004675925926;0,004675925926;0,004675925926
2023-09-02;Visual Tests;jquery(2/4)-screenshots;20;4;0;0;0;0,004224537037;0,00536410108;0,00681712963;1;0;0;0;0;0,004386574074;0,004386574074;0,004386574074
2023-09-02;Visual Tests;jquery(3/4)-screenshots;23;1;0;0;0;0,007222222222;0,00984375;0,01333333333;1;0;0;0;0;0,00849537037;0,00849537037;0,00849537037
2023-09-02;Visual Tests;jquery(4/4)-screenshots;24;0;0;0;0;0,004548611111;0,005556520062;0,006747685185;1;0;0;0;0;0,006423611111;0,006423611111;0,006423611111
2023-09-02;Visual Tests;jquery(1/4)-accessibility;24;0;0;0;0;0,004039351852;0,00482494213;0,006087962963;1;0;0;0;0;0,004166666667;0,004166666667;0,004166666667
2023-09-02;Visual Tests;jquery(2/4)-accessibility;24;0;0;0;0;0,003935185185;0,00459538966;0,006064814815;1;0;0;0;0;0,004594907407;0,004594907407;0,004594907407
2023-09-02;Visual Tests;jquery(3/4)-accessibility;24;0;0;0;0;0,006898148148;0,009234664352;0,01388888889;1;0;0;0;0;0,009895833333;0,009895833333;0,009895833333
2023-09-02;Visual Tests;jquery(4/4)-accessibility;24;0;0;0;0;0,004247685185;0,005147087191;0,006331018519;1;0;0;0;0;0,004236111111;0,004236111111;0,004236111111
2023-09-02;Frameworks;Build DevExtreme;12;0;0;0;0;0,006226851852;0,007592592593;0,01034722222;2;0;0;0;1;0,008113425926;0,008113425926;0,008113425926
2023-09-02;Frameworks;Build Documentation Metadata;12;0;0;0;0;0,005648148148;0,006476658951;0,007847222222;2;0;0;0;1;0,007835648148;0,007835648148;0,007835648148
2023-09-02;Frameworks;Build Demos;12;0;0;0;0;0,003298611111;0,004172453704;0,0053125;2;0;0;0;1;0,003796296296;0,003796296296;0,003796296296
2023-09-02;Frameworks;react(1/4);12;0;0;0;0;0,008877314815;0,01091531636;0,01407407407;2;0;0;0;1;0,0090625;0,0090625;0,0090625
2023-09-02;Frameworks;react(2/4);11;1;0;0;0;0,007835648148;0,01232156636;0,04181712963;2;0;0;0;1;0,008171296296;0,008171296296;0,008171296296
2023-09-02;Frameworks;react(3/4);10;2;0;0;0;0,007800925926;0,00958429784;0,01224537037;2;0;0;0;1;0,01207175926;0,01207175926;0,01207175926
2023-09-02;Frameworks;react(4/4);12;0;0;0;0;0,01209490741;0,01667438272;0,01894675926;2;0;0;0;1;0,01395833333;0,01395833333;0,01395833333
2023-09-02;Frameworks;vue(1/4);8;4;0;0;0;0,01849537037;0,02435667438;0,03137731481;2;0;0;0;1;0,02126157407;0,02126157407;0,02126157407
2023-09-02;Frameworks;vue(2/4);11;1;0;0;0;0,0141087963;0,01810281636;0,03244212963;2;0;0;0;1;0,01950231481;0,01950231481;0,01950231481
2023-09-02;Frameworks;vue(3/4);11;1;0;0;0;0,01241898148;0,01582561728;0,02424768519;1;1;0;0;1;0,01409722222;0,01434027778;0,01458333333
2023-09-02;Frameworks;vue(4/4);11;1;0;0;0;0,01340277778;0,01736786265;0,0259375;2;0;0;0;1;0,0153125;0,0153125;0,0153125
2023-09-02;Frameworks;angular(1/4);12;0;0;0;0;0,01180555556;0,01366994599;0,01734953704;2;0;0;0;1;0,01702546296;0,01702546296;0,01702546296
2023-09-02;Frameworks;angular(2/4);5;7;0;0;0;0,01674768519;0,02335358796;0,03368055556;2;0;0;0;1;0,02533564815;0,02533564815;0,02533564815
2023-09-02;Frameworks;angular(3/4);8;4;0;0;0;0,01262731481;0,01576774691;0,01931712963;1;1;0;0;1;0,01422453704;0,01582175926;0,01741898148
2023-09-02;Frameworks;angular(4/4);12;0;0;0;0;0,0112037037;0,01285397377;0,01645833333;2;0;0;0;1;0,01565972222;0,01565972222;0,01565972222
2023-09-02;Frameworks;Lint code base;12;0;0;0;0;0,02465277778;0,02945023148;0,03415509259;2;0;0;0;1;0,02422453704;0,02422453704;0,02422453704
