date,id,workflow name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2026-02-22,_security-alerts.yml,Send dependabot new vulnerability alerts,0,1,0,0,0,"0,0003819444444","0,0003819444444","0,0003819444444",0,0,0,0,0,0,0,0
2026-02-22,build_all.yml,Build and pack DevExtreme npm packages,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,01515046296","0,01515046296","0,01515046296"
2026-02-22,codeql.yml,CodeQL,5,0,0,0,0,"0,009710648148","0,01254861111","0,01885416667",0,0,0,0,0,0,0,0
2026-02-22,codeql_scheduler.yml,CodeQL (scheduler),1,0,0,0,0,"0,0001273148148","0,0001273148148","0,0001273148148",0,0,0,0,0,0,0,0
2026-02-22,default_workflow.yml,Default Workflow,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,007789351852","0,007789351852","0,007789351852"
2026-02-22,demos_unit_tests.yml,Demos unit tests,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,003206018519","0,003206018519","0,003206018519"
2026-02-22,lint.yml,Lint,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,009768518519","0,009768518519","0,009768518519"
2026-02-22,packages_publishing.yml,Publishing to GitHub Packages,4,1,0,0,0,"0,01753472222","0,02207638889","0,02510416667",0,0,0,0,0,0,0,0
2026-02-22,packages_publishing_scheduler.yml,Publishing to GitHub Packages (scheduler),1,0,0,0,0,"0,0001388888889","0,0001388888889","0,0001388888889",0,0,0,0,0,0,0,0
2026-02-22,playgrounds_tests.yml,Playgrounds tests,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,0127662037","0,0127662037","0,0127662037"
2026-02-22,qunit_tests.yml,QUnit tests,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,016875","0,016875","0,016875"
2026-02-22,renovate_autoapprove.yml,Auto approve renovate bot PR,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,00005787037037","0,00005787037037","0,00005787037037"
2026-02-22,renovation.yml,Renovation,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,008287037037","0,008287037037","0,008287037037"
2026-02-22,styles.yml,Styles tests,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,003912037037","0,003912037037","0,003912037037"
2026-02-22,testcafe_tests.yml,TestCafe tests,0,0,0,0,0,0,0,0,0,0,1,0,0,"0,01271990741","0,01271990741","0,01271990741"
2026-02-22,themebuilder_tests.yml,Themebuilder and Styles tests,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,005532407407","0,005532407407","0,005532407407"
2026-02-22,ts_declarations.yml,TS Declarations,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,005960648148","0,005960648148","0,005960648148"
2026-02-22,visual-tests-demos.yml,Demos Visual Tests,0,0,0,0,0,0,0,0,0,1,0,0,0,"0,01572916667","0,01572916667","0,01572916667"
2026-02-22,wrapper_tests.yml,Wrappers Tests,0,0,0,0,0,0,0,0,0,0,1,0,0,"0,02834490741","0,02834490741","0,02834490741"
2026-02-22,wrapper_tests_e2e.yml,Wrappers E2E Tests,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,01092592593","0,01092592593","0,01092592593"
