date,workflow name,job name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2024-01-07,Visual Tests,Build DevExtreme,24,0,0,0,0,"0,004328703704","0,004612750772","0,005219907407",0,0,0,0,0,0,0,0
2024-01-07,Visual Tests,jquery(1/4)-screenshots,24,0,0,0,0,"0,002569444444","0,002801408179","0,003252314815",0,0,0,0,0,0,0,0
2024-01-07,Visual Tests,jquery(2/4)-screenshots,24,0,0,0,0,"0,003078703704","0,003186728395","0,003402777778",0,0,0,0,0,0,0,0
2024-01-07,Visual Tests,jquery(3/4)-screenshots,24,0,0,0,0,"0,003032407407","0,003152488426","0,003356481481",0,0,0,0,0,0,0,0
2024-01-07,Visual Tests,jquery(4/4)-screenshots,24,0,0,0,0,"0,005671296296","0,00581404321","0,005960648148",0,0,0,0,0,0,0,0
2024-01-07,Visual Tests,jquery(1/4)-accessibility,24,0,0,0,0,"0,001238425926","0,0013671875","0,001840277778",0,0,0,0,0,0,0,0
2024-01-07,Visual Tests,jquery(2/4)-accessibility,24,0,0,0,0,"0,00150462963","0,001629050926","0,00193287037",0,0,0,0,0,0,0,0
2024-01-07,Visual Tests,jquery(3/4)-accessibility,24,0,0,0,0,"0,001631944444","0,001751060957","0,002048611111",0,0,0,0,0,0,0,0
2024-01-07,Visual Tests,jquery(4/4)-accessibility,24,0,0,0,0,"0,003993055556","0,004124710648","0,004398148148",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Build DevExtreme,12,0,0,0,0,"0,004328703704","0,004713541667","0,005763888889",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Build Demos,12,0,0,0,0,"0,00337962963","0,003630401235","0,003888888889",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Lint code base (excluding demos),12,0,0,0,0,"0,001527777778","0,001609760802","0,001701388889",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Lint demos (1/4),12,0,0,0,0,"0,01148148148","0,01226273148","0,01290509259",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Lint demos (2/4),12,0,0,0,0,"0,006261574074","0,00645929784","0,006701388889",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Lint demos (3/4),12,0,0,0,0,"0,01027777778","0,01070119599","0,01107638889",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Lint demos (4/4),12,0,0,0,0,"0,02056712963","0,02122588735","0,02203703704",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Check generated demos (1/5),12,0,0,0,0,"0,003333333333","0,003431712963","0,003530092593",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,react(1/4),12,0,0,0,0,"0,008425925926","0,008672839506","0,008993055556",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Check generated demos (2/5),12,0,0,0,0,"0,003298611111","0,003390239198","0,003483796296",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,react(2/4),12,0,0,0,0,"0,005219907407","0,005440779321","0,005868055556",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Check generated demos (3/5),12,0,0,0,0,"0,003263888889","0,003390239198","0,003530092593",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,react(3/4),12,0,0,0,0,"0,005138888889","0,00533757716","0,005914351852",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Check generated demos (4/5),12,0,0,0,0,"0,003229166667","0,003336226852","0,0034375",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,react(4/4),12,0,0,0,0,"0,005543981481","0,005755208333","0,005983796296",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,Check generated demos (5/5),12,0,0,0,0,"0,003298611111","0,003373842593","0,003472222222",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,vue(1/4),12,0,0,0,0,"0,008518518519","0,008835841049","0,009803240741",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,vue(2/4),10,2,0,0,0,"0,01304398148","0,01343460648","0,01413194444",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,vue(3/4),9,3,0,0,0,"0,007905092593","0,008151041667","0,008784722222",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,vue(4/4),10,2,0,0,0,"0,008356481481","0,009069251543","0,009606481481",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,angular(1/4),12,0,0,0,0,"0,007835648148","0,008149112654","0,008587962963",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,angular(2/4),12,0,0,0,0,"0,008206018519","0,008374807099","0,008726851852",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,angular(3/4),12,0,0,0,0,"0,01202546296","0,01236979167","0,01253472222",0,0,0,0,0,0,0,0
2024-01-07,Frameworks,angular(4/4),12,0,0,0,0,"0,007453703704","0,007726658951","0,008032407407",0,0,0,0,0,0,0,0
