date;id;workflow name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-19;_security-alerts.yml;Send dependabot new vulnerability alerts;1;0;0;0;0;0,0003240740741;0,0003240740741;0,0003240740741;0;0;0;0;0;0;0;0
2023-08-19;code_generation_trigger.yml;Code generation trigger;1;0;0;0;0;0,000150462963;0,000150462963;0,000150462963;0;0;0;0;0;0;0;0
2023-08-19;codeql.yml;CodeQL;1;0;0;0;0;0,01655092593;0,01655092593;0,01655092593;0;0;0;0;0;0;0;0
2023-08-19;devextreme_npm_tests.yml;DevExtreme package tests;1;0;0;0;0;0,01399305556;0,01399305556;0,01399305556;2;1;1;0;1;0,005497685185;0,0109375;0,01881944444
2023-08-19;devextreme_react_tests.yml;DevExtreme React Tests;1;0;0;0;0;0,006782407407;0,006782407407;0,006782407407;2;0;0;0;0;0,005636574074;0,005700231481;0,005763888889
2023-08-19;devextreme_vue_tests.yml;DevExtreme Vue Tests;1;0;0;0;0;0,006076388889;0,006076388889;0,006076388889;2;0;0;0;0;0,005636574074;0,00578125;0,005925925926
2023-08-19;lint.yml;Lint;1;0;0;0;0;0,009699074074;0,009699074074;0,009699074074;3;0;1;0;0;0,005740740741;0,01009548611;0,0146875
2023-08-19;qunit_tests-additional-renovation.yml;Additional QUnit;1;0;0;0;0;0,01185185185;0,01185185185;0,01185185185;2;1;1;0;0;0,005694444444;0,01061921296;0,01534722222
2023-08-19;qunit_tests-renovation.yml;QUnit tests for renovation;1;0;0;0;0;0,01053240741;0,01053240741;0,01053240741;2;1;1;0;0;0,005636574074;0,01316261574;0,01872685185
2023-08-19;renovate_autoapprove.yml;Auto approve renovate bot PR;0;0;0;0;0;0;0;0;4;0;0;0;0;0,0001041666667;0,000162037037;0,0003240740741
2023-08-19;renovation.yml;Renovation;1;0;0;0;0;0,004155092593;0,004155092593;0,004155092593;4;0;0;0;0;0,002280092593;0,002939814815;0,004097222222
2023-08-19;styles.yml;Styles tests;1;0;0;0;0;0,001840277778;0,001840277778;0,001840277778;4;0;0;0;0;0,0007986111111;0,001432291667;0,002685185185
2023-08-19;testcafe_tests.yml;TestCafe tests;0;1;0;0;0;0,01221064815;0,01221064815;0,01221064815;2;1;1;0;1;0,005648148148;0,01256365741;0,02539351852
2023-08-19;themebuilder_tests.yml;Themebuilder and Styles tests;1;0;0;0;0;0,005416666667;0,005416666667;0,005416666667;4;0;0;0;0;0,004247685185;0,004921875;0,006099537037
2023-08-19;ts_declarations.yml;TS Declarations;1;0;0;0;0;0,002002314815;0,002002314815;0,002002314815;4;0;0;0;0;0,0009606481481;0,001614583333;0,00287037037
