date,id,workflow name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2025-11-08,_security-alerts.yml,Send dependabot new vulnerability alerts,0,1,0,0,0,"0,0004166666667","0,0004166666667","0,0004166666667",0,0,0,0,0,0,0,0
2025-11-08,build_all.yml,Build and pack DevExtreme npm packages,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,00693287037","0,00818287037","0,009791666667"
2025-11-08,codeql.yml,CodeQL,5,0,0,0,0,"0,007673611111","0,01250925926","0,01699074074",0,0,0,0,0,0,0,0
2025-11-08,codeql_scheduler.yml,CodeQL (scheduler),1,0,0,0,0,"0,0001388888889","0,0001388888889","0,0001388888889",0,0,0,0,0,0,0,0
2025-11-08,default_workflow.yml,Default Workflow,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,004571759259","0,006402391975","0,0075"
2025-11-08,demos_unit_tests.yml,Demos unit tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,001041666667","0,001338734568","0,001921296296"
2025-11-08,demos_visual_tests.yml,Demos Visual Tests,0,0,0,0,0,0,0,0,0,5,1,0,1,"0,006550925926","0,01050154321","0,01341435185"
2025-11-08,demos_visual_tests_frameworks.yml,Demos Frameworks,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,007604166667","0,009014274691","0,009872685185"
2025-11-08,lint.yml,Lint,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,00380787037","0,005092592593","0,00599537037"
2025-11-08,packages_publishing.yml,Publishing to GitHub Packages,5,0,0,0,0,"0,01630787037","0,01979861111","0,02287037037",0,0,0,0,0,0,0,0
2025-11-08,packages_publishing_scheduler.yml,Publishing to GitHub Packages (scheduler),1,0,0,0,0,"0,0001967592593","0,0001967592593","0,0001967592593",0,0,0,0,0,0,0,0
2025-11-08,playgrounds_tests.yml,Playgrounds tests,0,0,0,0,0,0,0,0,5,1,0,0,1,"0,001851851852","0,005925925926","0,00755787037"
2025-11-08,qunit_tests.yml,QUnit tests,0,0,0,0,0,0,0,0,0,5,1,0,2,"0,001145833333","0,009307484568","0,014375"
2025-11-08,renovate_autoapprove.yml,Auto approve renovate bot PR,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,00005787037037","0,0001967592593","0,0008564814815"
2025-11-08,renovation.yml,Renovation,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,004212962963","0,005509259259","0,006979166667"
2025-11-08,styles.yml,Styles tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,001157407407","0,001576003086","0,002210648148"
2025-11-08,testcafe_tests.yml,TestCafe tests,0,0,0,0,0,0,0,0,2,2,2,0,0,"0,01344907407","0,01454282407","0,01605324074"
2025-11-08,themebuilder_tests.yml,Themebuilder and Styles tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,002696759259","0,003524305556","0,004027777778"
2025-11-08,ts_declarations.yml,TS Declarations,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,001435185185","0,001836419753","0,002615740741"
2025-11-08,wrapper_tests.yml,Wrappers Tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,004664351852","0,006618441358","0,008668981481"
2025-11-08,wrapper_tests_e2e.yml,Wrappers E2E Tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,007407407407","0,007999614198","0,008773148148"
