created at,id,run id,run attempt,workflow name,name,head branch,conclusion,html url
"8/21/23, 9:08:32 AM",16061472237,5924148910,1,Visual Tests,jquery(1/4)-screenshots,renovate/23_2-babel-eslint-replacement,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5924148910/job/16061472237
"8/21/23, 9:08:33 AM",16061472776,5924148910,1,Visual Tests,jquery(3/4)-screenshots,renovate/23_2-babel-eslint-replacement,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5924148910/job/16061472776
"8/21/23, 9:12:23 AM",16061590670,5924143054,1,Visual Tests,jquery(3/4)-screenshots,23_1,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5924143054/job/16061590670
"8/21/23, 7:51:58 AM",16059242878,5923391642,1,Visual Tests,jquery(3/4)-screenshots,23_2lookup,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5923391642/job/16059242878
"8/21/23, 7:06:21 AM",16058119744,5923005145,1,Visual Tests,jquery(1/4)-screenshots,23_2lookup,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5923005145/job/16058119744
"8/21/23, 4:06:10 PM",16074920867,5928603449,1,Frameworks,Build Documentation Metadata,T1178543_23_2,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5928603449/job/16074920867
"8/21/23, 3:23:37 PM",16073490929,5928015378,1,Frameworks,vue(2/4),23_2,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5928015378/job/16073490929
"8/21/23, 3:23:37 PM",16073491199,5928015378,1,Frameworks,vue(3/4),23_2,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5928015378/job/16073491199
"8/21/23, 3:23:38 PM",16073492003,5928015378,1,Frameworks,angular(2/4),23_2,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5928015378/job/16073492003
"8/21/23, 9:20:30 AM",16061840824,5924148914,1,Frameworks,Lint code base,renovate/23_2-babel-eslint-replacement,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5924148914/job/16061840824
"8/21/23, 9:20:35 AM",16061842848,5924148914,1,Frameworks,angular(2/4),renovate/23_2-babel-eslint-replacement,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5924148914/job/16061842848
"8/21/23, 9:18:36 AM",16061781245,5924143045,1,Frameworks,react(1/4),23_1,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5924143045/job/16061781245
"8/21/23, 9:18:37 AM",16061781679,5924143045,1,Frameworks,react(3/4),23_1,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5924143045/job/16061781679
"8/21/23, 9:18:37 AM",16061781849,5924143045,1,Frameworks,react(4/4),23_1,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5924143045/job/16061781849
"8/21/23, 9:18:37 AM",16061782022,5924143045,1,Frameworks,vue(1/4),23_1,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5924143045/job/16061782022
"8/21/23, 9:18:39 AM",16061782997,5924143045,1,Frameworks,angular(2/4),23_1,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5924143045/job/16061782997
"8/21/23, 7:15:33 AM",16058354232,5923005174,1,Frameworks,react(1/4),23_2lookup,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5923005174/job/16058354232
"8/21/23, 7:15:36 AM",16058355434,5923005174,1,Frameworks,angular(1/4),23_2lookup,failure,https://github.com/DevExpress/devextreme-demos/actions/runs/5923005174/job/16058355434
