date;workflow name;job name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-17;CodeQL;Analyze (javascript);2;0;0;0;0;0,004270833333;0,004809027778;0,005347222222;7;0;0;0;0;0,003287037037;0,004047619048;0,004525462963
2023-08-17;Lint;check_generated_demos;2;0;0;0;0;0,0004166666667;0,0004282407407;0,0004398148148;5;2;1;0;2;0,0001967592593;0,0006076388889;0,001863425926
2023-08-17;Lint;package_lock;2;0;0;0;0;0,0005787037037;0,0006886574074;0,0007986111111;8;0;1;0;2;0,0003472222222;0,0006159979424;0,0008449074074
2023-08-17;Auto approve renovate bot PR;auto-approve;0;0;0;0;0;0;0;0;7;0;0;0;0;0,00001157407407;0,00002645502646;0,0000462962963
2023-08-17;Unit tests;Run unit tests;2;0;0;0;0;0,0004282407407;0,0004571759259;0,0004861111111;6;0;1;0;0;0,0002777777778;0,0004861111111;0,0005902777778
2023-08-17;Visual Tests;Build DevExtreme;2;0;0;0;0;0,006539351852;0,006788194444;0,007037037037;8;0;1;0;2;0,0003703703704;0,007057613169;0,009212962963
2023-08-17;Visual Tests;jquery(1/4)-screenshots;2;0;0;0;0;0,004814814815;0,005179398148;0,005543981481;8;0;0;0;2;0,0007523148148;0,003888888889;0,006076388889
2023-08-17;Visual Tests;jquery(2/4)-screenshots;2;0;0;0;0;0,004583333333;0,005144675926;0,005706018519;8;0;0;0;2;0,0008449074074;0,004392361111;0,00619212963
2023-08-17;Visual Tests;jquery(3/4)-screenshots;2;0;0;0;0;0,00724537037;0,007355324074;0,007465277778;7;1;0;0;2;0,0009143518519;0,006880787037;0,01329861111
2023-08-17;Visual Tests;jquery(4/4)-screenshots;2;0;0;0;0;0,004872685185;0,005196759259;0,005520833333;8;0;0;0;2;0,0009490740741;0,004827835648;0,0071875
