date;id;workflow name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-16;_security-alerts.yml;Send dependabot new vulnerability alerts;1;0;0;0;0;0,0003009259259;0,0003009259259;0,0003009259259;0;0;0;0;0;0;0;0
2023-08-16;code_generation_trigger.yml;Code generation trigger;8;0;0;0;0;0,0001388888889;0,0001707175926;0,0002777777778;0;0;0;0;0;0;0;0
2023-08-16;codeql.yml;CodeQL;1;0;0;0;0;0,01327546296;0,01327546296;0,01327546296;0;0;0;0;0;0;0;0
2023-08-16;devextreme_npm_tests.yml;DevExtreme package tests;6;2;0;0;1;0,004212962963;0,01488715278;0,01775462963;35;7;8;0;7;0,0003356481481;0,01273634259;0,02546296296
2023-08-16;devextreme_react_tests.yml;DevExtreme React Tests;0;0;0;0;0;0;0;0;0;9;0;0;0;0,000775462963;0,003510802469;0,006956018519
2023-08-16;devextreme_vue_tests.yml;DevExtreme Vue Tests;8;0;0;0;0;0,005798611111;0,00716869213;0,007951388889;43;1;0;0;0;0,0009027777778;0,006680345118;0,01068287037
2023-08-16;lint.yml;Lint;8;0;0;0;0;0,006273148148;0,008786168981;0,01476851852;37;8;5;0;0;0,0003356481481;0,008789583333;0,01460648148
2023-08-16;qunit_tests-additional-renovation.yml;Additional QUnit;7;1;0;0;0;0,009479166667;0,01118778935;0,01553240741;28;16;6;0;1;0,0003472222222;0,009900925926;0,01952546296
2023-08-16;qunit_tests-renovation.yml;QUnit tests for renovation;8;0;0;0;0;0,006782407407;0,008550347222;0,01111111111;31;13;6;0;1;0,0003356481481;0,008516203704;0,01439814815
2023-08-16;renovate_autoapprove.yml;Auto approve renovate bot PR;0;0;0;0;0;0;0;0;59;0;0;0;0;0,00009259259259;0,0001887162586;0,001446759259
2023-08-16;renovation.yml;Renovation;8;0;0;0;0;0,002268518519;0,003101851852;0,004340277778;47;0;3;0;0;0,0004166666667;0,002581018519;0,005335648148
2023-08-16;styles.yml;Styles tests;8;0;0;0;0;0,0007986111111;0,001394675926;0,00255787037;47;0;3;0;0;0,0004166666667;0,001034490741;0,002638888889
2023-08-16;testcafe_tests.yml;TestCafe tests;6;2;0;0;0;0,01202546296;0,01519820602;0,01986111111;28;15;7;0;4;0,0003356481481;0,01166435185;0,02407407407
2023-08-16;themebuilder_tests.yml;Themebuilder and Styles tests;8;0;0;0;0;0,003530092593;0,005768229167;0,008912037037;44;1;5;0;0;0,0003472222222;0,004887962963;0,008460648148
2023-08-16;ts_declarations.yml;TS Declarations;8;0;0;0;0;0,0009375;0,001623263889;0,002395833333;46;1;3;0;0;0,0004166666667;0,001318518519;0,003402777778
