date,id,workflow name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2026-03-13,_security-alerts.yml,Send dependabot new vulnerability alerts,0,1,0,0,0,"0,0003587962963","0,0003587962963","0,0003587962963",0,0,0,0,0,0,0,0
2026-03-13,build_all.yml,Build and pack DevExtreme npm packages,16,1,0,0,0,"0,003726851852","0,01203295207","0,01538194444",41,0,0,0,0,"0,00587962963","0,008882113821","0,01251157407"
2026-03-13,codeql.yml,CodeQL,5,0,0,0,0,"0,009837962963","0,01443287037","0,01994212963",0,0,0,0,0,0,0,0
2026-03-13,codeql_scheduler.yml,CodeQL (scheduler),1,0,0,0,0,"0,0001851851852","0,0001851851852","0,0001851851852",0,0,0,0,0,0,0,0
2026-03-13,default_workflow.yml,Default Workflow,17,0,0,0,0,"0,002824074074","0,005072848584","0,00787037037",39,0,2,0,0,"0,001041666667","0,004694275068","0,008969907407"
2026-03-13,demos_unit_tests.yml,Demos unit tests,17,0,0,0,0,"0,001041666667","0,001441312636","0,0021875",39,0,2,0,0,"0,0009375","0,001523261066","0,003240740741"
2026-03-13,demos_visual_tests.yml,Demos Visual Tests,9,8,0,0,0,"0,01503472222","0,02424836601","0,05548611111",31,4,6,0,4,"0,001736111111","0,01426603433","0,03395833333"
2026-03-13,health-check.yml,Health Check,13,0,0,0,0,"0,0002546296296","0,0002733262108","0,0003240740741",0,0,0,0,0,0,0,0
2026-03-13,lint.yml,Lint,17,0,0,0,0,"0,004212962963","0,006854575163","0,01094907407",37,2,2,0,0,"0,001122685185","0,006455792683","0,01060185185"
2026-03-13,packages_publishing.yml,Publishing to GitHub Packages,5,0,0,0,0,"0,02060185185","0,023125","0,02576388889",0,0,0,0,0,0,0,0
2026-03-13,packages_publishing_scheduler.yml,Publishing to GitHub Packages (scheduler),1,0,0,0,0,"0,0001388888889","0,0001388888889","0,0001388888889",0,0,0,0,0,0,0,0
2026-03-13,playgrounds_tests.yml,Playgrounds tests,16,1,0,0,0,"0,006412037037","0,01026484205","0,01472222222",37,0,4,0,0,"0,001076388889","0,009628500452","0,01885416667"
2026-03-13,qunit_tests.yml,QUnit tests,17,0,0,0,0,"0,00712962963","0,009513208061","0,02043981481",38,0,3,0,0,"0,001076388889","0,008168473351","0,01956018519"
2026-03-13,renovate_autoapprove.yml,Auto approve renovate bot PR,0,0,0,0,0,0,0,0,41,0,0,0,0,"0,0000462962963","0,0002614046974","0,001319444444"
2026-03-13,renovation.yml,Renovation,14,3,0,0,0,"0,0034375","0,005146377996","0,007303240741",34,5,2,0,1,"0,001076388889","0,004969229901","0,007534722222"
2026-03-13,styles.yml,Styles tests,17,0,0,0,0,"0,0009375","0,001961465142","0,003483796296",40,0,1,0,0,"0,0008217592593","0,001763775971","0,003784722222"
2026-03-13,testcafe_tests.yml,TestCafe tests,5,12,0,0,0,"0,009131944444","0,01172317538","0,01633101852",24,12,5,0,6,"0,001006944444","0,009955115176","0,01469907407"
2026-03-13,themebuilder_tests.yml,Themebuilder and Styles tests,17,0,0,0,0,"0,001875","0,003036492375","0,005775462963",39,0,2,0,0,"0,001053240741","0,003162545167","0,004710648148"
2026-03-13,ts_declarations.yml,TS Declarations,17,0,0,0,0,"0,001261574074","0,002110566449","0,003773148148",39,0,2,0,0,"0,0008796296296","0,001918473351","0,003761574074"
2026-03-13,wrapper_tests.yml,Wrappers Tests,14,3,0,0,0,"0,007893518519","0,01270765251","0,01886574074",39,2,0,0,2,"0,008553240741","0,01262336269","0,01893518519"
2026-03-13,wrapper_tests_e2e.yml,Wrappers E2E Tests,16,1,0,0,0,"0,00494212963","0,009031862745","0,01211805556",37,0,4,0,0,"0,001099537037","0,008529528004","0,01443287037"
