date;workflow name;job name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-20;Send dependabot new vulnerability alerts;Fetch analysis;1;0;0;0;0;0,00001157407407;0,00001157407407;0,00001157407407;0;0;0;0;0;0;0;0
2023-08-20;Send dependabot new vulnerability alerts;Send notifications;1;0;0;0;0;0,00006944444444;0,00006944444444;0,00006944444444;0;0;0;0;0;0;0;0
2023-08-20;CodeQL;Analyze (22_1, csharp);1;0;0;0;0;0,002268518519;0,002268518519;0,002268518519;0;0;0;0;0;0;0;0
2023-08-20;CodeQL;Analyze (22_1, javascript);1;0;0;0;0;0,01282407407;0,01282407407;0,01282407407;0;0;0;0;0;0;0;0
2023-08-20;CodeQL;Analyze (22_2, csharp);1;0;0;0;0;0,002650462963;0,002650462963;0,002650462963;0;0;0;0;0;0;0;0
2023-08-20;CodeQL;Analyze (22_2, javascript);1;0;0;0;0;0,01233796296;0,01233796296;0,01233796296;0;0;0;0;0;0;0;0
2023-08-20;CodeQL;Analyze (23_1, csharp);1;0;0;0;0;0,002546296296;0,002546296296;0,002546296296;0;0;0;0;0;0;0;0
2023-08-20;CodeQL;Analyze (23_1, javascript);1;0;0;0;0;0,01081018519;0,01081018519;0,01081018519;0;0;0;0;0;0;0;0
2023-08-20;CodeQL;Analyze (23_2, csharp);1;0;0;0;0;0,002592592593;0,002592592593;0,002592592593;0;0;0;0;0;0;0;0
2023-08-20;CodeQL;Analyze (23_2, javascript);1;0;0;0;0;0,01232638889;0,01232638889;0,01232638889;0;0;0;0;0;0;0;0
2023-08-20;CodeQL;Fetch analysis;1;0;0;0;0;0,00001157407407;0,00001157407407;0,00001157407407;0;0;0;0;0;0;0;0
2023-08-20;CodeQL;Send notifications;1;0;0;0;0;0,00001157407407;0,00001157407407;0,00001157407407;0;0;0;0;0;0;0;0
2023-08-20;DevExtreme package tests;build;0;0;0;0;0;0;0;0;6;1;0;0;0;0,001736111111;0,006256613757;0,007638888889
2023-08-20;DevExtreme package tests;Bundlers tests;0;0;0;0;0;0;0;0;6;0;0;1;0;0,0015625;0,001951058201;0,002627314815
