created at,id,run id,run attempt,workflow name,name,head branch,conclusion,step,html url
"20.11.23, 18:28:26",18862135069,6934309791,1,Visual Tests,Build DevExtreme,23_2_test_wip,cancelled,Zip node_modules,https://github.com/DevExpress/devextreme-demos/actions/runs/6934309791/job/18862135069
"20.11.23, 18:34:02",18862313590,6934309791,1,Visual Tests,${{ matrix.CONSTEL }}-${{ matrix.STRATEGY }},23_2_test_wip,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/6934309791/job/18862313590
"20.11.23, 16:47:03",18858789812,6933113629,1,Visual Tests,jquery(2/4)-screenshots,hope_last_drawer__23_2,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6933113629/job/18858789812
"20.11.23, 13:34:23",18851349362,6930779455,1,Visual Tests,jquery(1/4)-screenshots,23_2_test_wip,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6930779455/job/18851349362
"20.11.23, 09:43:08",18843557768,6928212364,1,Visual Tests,Build DevExtreme,23_2_fix/tabs_add_dimention_change_in_runtime,cancelled,DevExtreme - Build,https://github.com/DevExpress/devextreme-demos/actions/runs/6928212364/job/18843557768
"20.11.23, 09:44:28",18843599746,6928212364,1,Visual Tests,${{ matrix.CONSTEL }}-${{ matrix.STRATEGY }},23_2_fix/tabs_add_dimention_change_in_runtime,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/6928212364/job/18843599746
"20.11.23, 09:11:33",18842519164,6927764297,1,Visual Tests,jquery(1/4)-screenshots,drawer_again__23_2,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6927764297/job/18842519164
"20.11.23, 09:11:33",18842519405,6927764297,1,Visual Tests,jquery(2/4)-screenshots,drawer_again__23_2,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6927764297/job/18842519405
"20.11.23, 21:31:16",18867363358,6935917081,1,Frameworks,Check generated demos (1/5),23_2_rename_js_2_ts,failure,Check generated JS demos,https://github.com/DevExpress/devextreme-demos/actions/runs/6935917081/job/18867363358
"20.11.23, 21:31:18",18867364232,6935917081,1,Frameworks,Check generated demos (3/5),23_2_rename_js_2_ts,failure,Check generated JS demos,https://github.com/DevExpress/devextreme-demos/actions/runs/6935917081/job/18867364232
"20.11.23, 21:31:18",18867364685,6935917081,1,Frameworks,Check generated demos (4/5),23_2_rename_js_2_ts,failure,Check generated JS demos,https://github.com/DevExpress/devextreme-demos/actions/runs/6935917081/job/18867364685
"20.11.23, 21:31:19",18867364930,6935917081,1,Frameworks,react(3/4),23_2_rename_js_2_ts,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935917081/job/18867364930
"20.11.23, 21:31:19",18867365181,6935917081,1,Frameworks,Check generated demos (5/5),23_2_rename_js_2_ts,failure,Check generated JS demos,https://github.com/DevExpress/devextreme-demos/actions/runs/6935917081/job/18867365181
"20.11.23, 21:31:20",18867365417,6935917081,1,Frameworks,react(4/4),23_2_rename_js_2_ts,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935917081/job/18867365417
"20.11.23, 21:31:20",18867365696,6935917081,1,Frameworks,vue(1/4),23_2_rename_js_2_ts,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935917081/job/18867365696
"20.11.23, 21:31:21",18867365993,6935917081,1,Frameworks,vue(2/4),23_2_rename_js_2_ts,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935917081/job/18867365993
"20.11.23, 21:31:21",18867366277,6935917081,1,Frameworks,vue(3/4),23_2_rename_js_2_ts,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935917081/job/18867366277
"20.11.23, 21:31:22",18867366590,6935917081,1,Frameworks,vue(4/4),23_2_rename_js_2_ts,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935917081/job/18867366590
"20.11.23, 20:34:04",18865789534,6935385584,1,Frameworks,vue(1/4),23_2_test_wip,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935385584/job/18865789534
"20.11.23, 20:34:04",18865789772,6935385584,1,Frameworks,vue(2/4),23_2_test_wip,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935385584/job/18865789772
"20.11.23, 20:34:05",18865789974,6935385584,1,Frameworks,vue(3/4),23_2_test_wip,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935385584/job/18865789974
"20.11.23, 20:34:05",18865790224,6935385584,1,Frameworks,vue(4/4),23_2_test_wip,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935385584/job/18865790224
"20.11.23, 21:14:12",18866885388,6935385584,2,Frameworks,vue(1/4),23_2_test_wip,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935385584/job/18866885388
"20.11.23, 21:14:13",18866885679,6935385584,2,Frameworks,vue(2/4),23_2_test_wip,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935385584/job/18866885679
"20.11.23, 21:14:13",18866885938,6935385584,2,Frameworks,vue(3/4),23_2_test_wip,failure,Run TestCafe tests,https://github.com/DevExpress/devextreme-demos/actions/runs/6935385584/job/18866885938
