date;id;workflow name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-07-29;_security-alerts.yml;Send dependabot new vulnerability alerts;0;1;0;0;0;0,0002662037037;0,0002662037037;0,0002662037037;0;0;0;0;0;0;0;0
2023-07-29;codeql.yml;CodeQL;1;0;0;0;0;0,01436342593;0,01436342593;0,01436342593;0;0;0;0;0;0;0;0
2023-07-29;devextreme_npm_tests.yml;DevExtreme package tests;0;0;0;0;0;0;0;0;0;9;0;0;0;0,009050925926;0,01113811728;0,01523148148
2023-07-29;lint.yml;Lint;0;0;0;0;0;0;0;0;1;8;0;0;1;0,003773148148;0,008258744856;0,009895833333
2023-07-29;qunit_tests-additional-renovation.yml;Additional QUnit;0;0;0;0;0;0;0;0;6;3;0;0;1;0,003032407407;0,009656635802;0,01166666667
2023-07-29;qunit_tests-renovation.yml;QUnit tests for renovation;0;0;0;0;0;0;0;0;5;4;0;0;0;0,0009259259259;0,008082561728;0,01130787037
2023-07-29;renovate_autoapprove.yml;Auto approve renovate bot PR;0;0;0;0;0;0;0;0;9;0;0;0;0;0,00008101851852;0,0001131687243;0,0001273148148
2023-07-29;renovation.yml;Renovation;0;0;0;0;0;0;0;0;7;2;0;0;0;0,000775462963;0,003125;0,004571759259
2023-07-29;styles.yml;Styles tests;0;0;0;0;0;0;0;0;9;0;0;0;0;0,0007291666667;0,001648662551;0,002939814815
2023-07-29;testcafe_tests.yml;TestCafe tests;0;0;0;0;0;0;0;0;0;9;0;0;0;0,001041666667;0,01171553498;0,01761574074
2023-07-29;themebuilder_tests.yml;Themebuilder and Styles tests;0;0;0;0;0;0;0;0;7;2;0;0;0;0,0007638888889;0,00454218107;0,006516203704
2023-07-29;ts_declarations.yml;TS Declarations;0;0;0;0;0;0;0;0;7;2;0;0;0;0,0008912037037;0,00202031893;0,003263888889
