date,workflow name,job name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2024-03-14,Send dependabot new vulnerability alerts,Fetch analysis,1,0,0,0,0,"0,00002314814815","0,00002314814815","0,00002314814815",0,0,0,0,0,0,0,0
2024-03-14,Send dependabot new vulnerability alerts,Send notifications,1,0,0,0,0,"0,0001157407407","0,0001157407407","0,0001157407407",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,"Analyze (22_1, csharp)",1,0,0,0,0,"0,001840277778","0,001840277778","0,001840277778",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,"Analyze (22_1, javascript)",1,0,0,0,0,"0,005347222222","0,005347222222","0,005347222222",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,"Analyze (22_2, csharp)",1,0,0,0,0,"0,001770833333","0,001770833333","0,001770833333",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,"Analyze (22_2, javascript)",1,0,0,0,0,"0,005625","0,005625","0,005625",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,"Analyze (23_1, csharp)",1,0,0,0,0,"0,001724537037","0,001724537037","0,001724537037",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,"Analyze (23_1, javascript)",1,0,0,0,0,"0,006689814815","0,006689814815","0,006689814815",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,"Analyze (23_2, csharp)",1,0,0,0,0,"0,001701388889","0,001701388889","0,001701388889",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,"Analyze (23_2, javascript)",1,0,0,0,0,"0,006342592593","0,006342592593","0,006342592593",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,"Analyze (24_1, csharp)",1,0,0,0,0,"0,002083333333","0,002083333333","0,002083333333",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,"Analyze (24_1, javascript)",1,0,0,0,0,"0,01319444444","0,01319444444","0,01319444444",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,Fetch analysis,1,0,0,0,0,"0,00001157407407","0,00001157407407","0,00001157407407",0,0,0,0,0,0,0,0
2024-03-14,CodeQL,Send notifications,1,0,0,0,0,"0,0001157407407","0,0001157407407","0,0001157407407",0,0,0,0,0,0,0,0
2024-03-14,Demos unit tests,Run unit tests,11,0,0,0,0,"0,0006134259259","0,0008680555556","0,001215277778",58,0,0,0,0,"0,0005671296296","0,0007489224138","0,00125"
2024-03-14,Demos Visual Tests,Build devextreme,11,0,0,0,0,"0,0006018518519","0,002537878788","0,003530092593",56,0,4,0,2,"0,0006018518519","0,002563850309","0,004039351852"
2024-03-14,Demos Visual Tests,jquery(1/4)-screenshots-generic.light,11,0,0,0,0,"0,0009490740741","0,00208543771","0,002453703704",52,0,4,0,2,"0,000162037037","0,001876446759","0,002789351852"
2024-03-14,Demos Visual Tests,jquery(2/4)-screenshots-generic.light,5,6,0,0,0,"0,001099537037","0,002213804714","0,002662037037",53,0,3,0,2,"0,0003587962963","0,001754712302","0,002662037037"
2024-03-14,Demos Visual Tests,jquery(3/4)-screenshots-generic.light,11,0,0,0,0,"0,001030092593","0,002089646465","0,002453703704",52,0,4,0,2,"0,0003587962963","0,001825810185","0,003113425926"
2024-03-14,Demos Visual Tests,jquery(4/4)-screenshots-generic.light,5,6,0,0,0,"0,0009953703704","0,006784511785","0,01096064815",52,1,3,0,2,"0,0002546296296","0,002244957011","0,003668981481"
2024-03-14,Demos Visual Tests,jquery(1/4)-screenshots-material.blue.light,8,3,0,0,0,"0,0009490740741","0,002410563973","0,003356481481",50,3,3,0,2,"0,0002199074074","0,001902901786","0,003263888889"
2024-03-14,Demos Visual Tests,jquery(2/4)-screenshots-material.blue.light,5,6,0,0,0,"0,001122685185","0,002183291246","0,002638888889",53,0,3,0,2,"0,0001967592593","0,001771453373","0,002662037037"
2024-03-14,Demos Visual Tests,jquery(3/4)-screenshots-material.blue.light,11,0,0,0,0,"0,0009837962963","0,002043350168","0,002511574074",52,0,4,0,2,"0,000162037037","0,001804728836","0,002928240741"
2024-03-14,Demos Visual Tests,jquery(4/4)-screenshots-material.blue.light,5,6,0,0,0,"0,001053240741","0,002853535354","0,004027777778",50,2,4,0,2,"0,0002314814815","0,002150297619","0,003460648148"
2024-03-14,Demos Visual Tests,jquery(1/4)-screenshots-fluent.blue.light,11,0,0,0,0,"0,001087962963","0,002139099327","0,002627314815",52,0,4,0,2,"0,0002777777778","0,001863839286","0,003530092593"
2024-03-14,Demos Visual Tests,jquery(2/4)-screenshots-fluent.blue.light,5,6,0,0,0,"0,001134259259","0,002346380471","0,002893518519",52,0,4,0,2,"0,0002662037037","0,001788607804","0,002650462963"
2024-03-14,Demos Visual Tests,jquery(3/4)-screenshots-fluent.blue.light,11,0,0,0,0,"0,001099537037","0,002063341751","0,002881944444",52,0,4,0,2,"0,0002430555556","0,001803488757","0,002604166667"
2024-03-14,Demos Visual Tests,jquery(4/4)-screenshots-fluent.blue.light,5,6,0,0,0,"0,001006944444","0,003868897306","0,00568287037",51,1,4,0,2,"0,000162037037","0,002163318452","0,003923611111"
2024-03-14,Demos Visual Tests,jquery(1/4)-accessibility-generic.light,11,0,0,0,0,"0,0009259259259","0,001578282828","0,002280092593",52,1,3,0,2,"0,0002430555556","0,001369047619","0,001851851852"
2024-03-14,Demos Visual Tests,jquery(2/4)-accessibility-generic.light,11,0,0,0,0,"0,001006944444","0,001751893939","0,002372685185",54,0,2,0,2,"0,0002314814815","0,001558779762","0,002719907407"
2024-03-14,Demos Visual Tests,jquery(3/4)-accessibility-generic.light,11,0,0,0,0,"0,001030092593","0,001538299663","0,001770833333",53,0,3,0,2,"0,0002314814815","0,001398396164","0,002199074074"
2024-03-14,Demos Visual Tests,jquery(4/4)-accessibility-generic.light,11,0,0,0,0,"0,0009722222222","0,001476220539","0,001643518519",52,0,4,0,2,"0,0001851851852","0,001370081019","0,002650462963"
