date,workflow name,job name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2023-09-11,Build aspnet demos,Build aspnet demos,0,0,0,0,0,0,0,0,1,8,0,0,0,"0,0002777777778","0,002694187243","0,01350694444"
2023-09-11,CodeQL,Analyze (javascript),0,0,0,0,0,0,0,0,15,0,0,0,0,"0,003483796296","0,003889660494","0,004710648148"
2023-09-11,Lint,package_lock,0,0,0,0,0,0,0,0,14,0,1,0,0,"0,0005324074074","0,0007091049383","0,002291666667"
2023-09-11,Lint,check_generated_demos,0,0,0,0,0,0,0,0,13,1,1,0,0,"0,0006944444444","0,001824845679","0,002326388889"
2023-09-11,Auto approve renovate bot PR,auto-approve,0,0,0,0,0,0,0,0,15,0,0,0,0,"0,00001157407407","0,00002854938272","0,00009259259259"
2023-09-11,Unit tests,Run unit tests,0,0,0,0,0,0,0,0,14,0,1,0,0,"0,0003587962963","0,0004174382716","0,0005671296296"
2023-09-11,Visual Tests,Build DevExtreme,0,0,0,0,0,0,0,0,11,0,5,0,1,"0,0006944444444","0,006566840278","0,01017361111"
2023-09-11,Visual Tests,jquery(1/4)-screenshots,0,0,0,0,0,0,0,0,9,1,1,0,1,"0,000775462963","0,003383838384","0,005671296296"
2023-09-11,Visual Tests,jquery(2/4)-screenshots,0,0,0,0,0,0,0,0,7,3,1,0,1,"0,000775462963","0,003328072391","0,006747685185"
2023-09-11,Visual Tests,jquery(3/4)-screenshots,0,0,0,0,0,0,0,0,7,3,1,0,1,"0,001006944444","0,005708122896","0,01078703704"
2023-09-11,Visual Tests,jquery(4/4)-screenshots,0,0,0,0,0,0,0,0,10,0,1,0,1,"0,0008101851852","0,003454335017","0,005891203704"
2023-09-11,Visual Tests,jquery(1/4)-accessibility,0,0,0,0,0,0,0,0,10,0,1,0,1,"0,0008101851852","0,003198653199","0,005393518519"
2023-09-11,Visual Tests,jquery(2/4)-accessibility,0,0,0,0,0,0,0,0,10,0,1,0,1,"0,0009143518519","0,003122895623","0,005173611111"
2023-09-11,Visual Tests,jquery(3/4)-accessibility,0,0,0,0,0,0,0,0,10,0,1,0,1,"0,0006481481481","0,00587962963","0,01186342593"
2023-09-11,Visual Tests,jquery(4/4)-accessibility,0,0,0,0,0,0,0,0,10,0,1,0,1,"0,000775462963","0,003094486532","0,005381944444"
2023-09-11,Visual Tests,${{ matrix.CONSTEL }}-${{ matrix.STRATEGY }},0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2023-09-11,Frameworks,Build DevExtreme,0,0,0,0,0,0,0,0,11,0,4,0,0,"0,0003472222222","0,006072530864","0,009097222222"
2023-09-11,Frameworks,Build Demos,0,0,0,0,0,0,0,0,9,0,6,0,0,0,"0,002761574074","0,0053125"
2023-09-11,Frameworks,Build Documentation Metadata,0,0,0,0,0,0,0,0,8,0,7,0,0,0,"0,004544753086","0,008842592593"
2023-09-11,Frameworks,react(1/4),0,0,0,0,0,0,0,0,3,4,2,0,0,"0,0003935185185","0,01065200617","0,02331018519"
2023-09-11,Frameworks,react(2/4),0,0,0,0,0,0,0,0,3,4,2,0,0,"0,0003356481481","0,01098251029","0,02335648148"
2023-09-11,Frameworks,react(3/4),0,0,0,0,0,0,0,0,0,7,2,0,0,"0,0003240740741","0,01010416667","0,0224537037"
2023-09-11,Frameworks,react(4/4),0,0,0,0,0,0,0,0,3,4,2,0,0,"0,0004050925926","0,01265817901","0,0281712963"
2023-09-11,Frameworks,vue(1/4),0,0,0,0,0,0,0,0,3,3,3,0,0,"0,0003935185185","0,0186869856","0,04184027778"
2023-09-11,Frameworks,vue(2/4),0,0,0,0,0,0,0,0,3,3,3,0,0,"0,0003819444444","0,01693415638","0,04163194444"
2023-09-11,Frameworks,vue(3/4),0,0,0,0,0,0,0,0,0,6,3,0,0,"0,0002430555556","0,01650205761","0,04186342593"
2023-09-11,Frameworks,vue(4/4),0,0,0,0,0,0,0,0,3,3,3,0,0,"0,0003703703704","0,01745498971","0,04136574074"
2023-09-11,Frameworks,angular(1/4),0,0,0,0,0,0,0,0,3,3,3,0,0,"0,0003472222222","0,01876157407","0,04185185185"
2023-09-11,Frameworks,angular(2/4),0,0,0,0,0,0,0,0,3,3,3,0,0,"0,0003703703704","0,01871399177","0,04184027778"
2023-09-11,Frameworks,angular(3/4),0,0,0,0,0,0,0,0,2,4,3,0,0,"0,0004166666667","0,01933384774","0,04184027778"
2023-09-11,Frameworks,angular(4/4),0,0,0,0,0,0,0,0,3,3,3,0,0,"0,0003587962963","0,01875643004","0,04184027778"
2023-09-11,Frameworks,Lint code base,0,0,0,0,0,0,0,0,5,1,9,0,0,0,"0,01408564815","0,03356481481"
2023-09-11,Frameworks,${{ matrix.CONSTEL }},0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
