created at,id,run id,run attempt,workflow name,name,head branch,conclusion,html url
"8/16/23, 11:43:43 PM",15960576072,5884921353,1,DevExtreme package tests,Demos visual tests jquery(3/4),scheduler_fix_timezone_tests/23_1,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5884921353/job/15960576072
"8/16/23, 11:43:43 PM",15960576168,5884921353,1,DevExtreme package tests,Demos visual tests jquery(4/4),scheduler_fix_timezone_tests/23_1,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5884921353/job/15960576168
"8/16/23, 6:03:31 PM",15952432061,5882195685,1,DevExtreme package tests,Demos visual tests jquery(3/4),23_2_vertical_tabs_in_rtl,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5882195685/job/15952432061
"8/16/23, 5:59:17 PM",15952299626,5882157975,1,DevExtreme package tests,Demos visual tests jquery(1/4),remove-header-gap,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5882157975/job/15952299626
"8/16/23, 5:59:17 PM",15952299783,5882157975,1,DevExtreme package tests,Demos visual tests jquery(2/4),remove-header-gap,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5882157975/job/15952299783
"8/16/23, 5:59:18 PM",15952299926,5882157975,1,DevExtreme package tests,Demos visual tests jquery(3/4),remove-header-gap,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5882157975/job/15952299926
"8/16/23, 5:59:18 PM",15952300098,5882157975,1,DevExtreme package tests,Demos visual tests jquery(4/4),remove-header-gap,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5882157975/job/15952300098
"8/16/23, 4:52:41 PM",15950440457,5881538356,1,DevExtreme package tests,Demos visual tests jquery(3/4),cal_focus_nav_buttons__23_2,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5881538356/job/15950440457
"8/16/23, 4:50:05 PM",15950366567,5881521381,1,DevExtreme package tests,Demos visual tests jquery(1/4),remove-header-gap,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5881521381/job/15950366567
"8/16/23, 4:50:05 PM",15950366746,5881521381,1,DevExtreme package tests,Demos visual tests jquery(2/4),remove-header-gap,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5881521381/job/15950366746
"8/16/23, 4:50:06 PM",15950366945,5881521381,1,DevExtreme package tests,Demos visual tests jquery(3/4),remove-header-gap,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5881521381/job/15950366945
"8/16/23, 4:50:06 PM",15950367110,5881521381,1,DevExtreme package tests,Demos visual tests jquery(4/4),remove-header-gap,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5881521381/job/15950367110
"8/16/23, 4:01:16 PM",15948867956,5881039966,1,DevExtreme package tests,Angular wrapper tests,23_2_resetForm,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5881039966/job/15948867956
"8/16/23, 4:01:17 PM",15948868207,5881039966,1,DevExtreme package tests,Demos visual tests jquery(1/4),23_2_resetForm,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5881039966/job/15948868207
"8/16/23, 4:01:18 PM",15948868764,5881039966,1,DevExtreme package tests,Demos visual tests jquery(3/4),23_2_resetForm,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5881039966/job/15948868764
"8/16/23, 2:21:18 PM",15945394155,5879895502,1,DevExtreme package tests,Demos visual tests jquery(3/4),dataGrid_push_load_racing/23_2,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5879895502/job/15945394155
"8/16/23, 11:03:39 AM",15939072886,5877901292,1,DevExtreme package tests,Demos visual tests jquery(3/4),23_2,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5877901292/job/15939072886
"8/16/23, 11:03:40 AM",15939073094,5877901292,1,DevExtreme package tests,Demos visual tests jquery(4/4),23_2,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5877901292/job/15939073094
"8/16/23, 10:28:27 AM",15938147908,5877568764,1,DevExtreme package tests,Demos visual tests jquery(1/4),TreeList_Remove_the_treegrid_role_from_root_container_23_2,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5877568764/job/15938147908
"8/16/23, 10:27:27 AM",15938121583,5877564450,1,DevExtreme package tests,Demos visual tests jquery(1/4),TreeList_Remove_the_treegrid_role_from_root_container_23_1,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5877564450/job/15938121583
"8/16/23, 10:27:27 AM",15938121886,5877564450,1,DevExtreme package tests,Demos visual tests jquery(3/4),TreeList_Remove_the_treegrid_role_from_root_container_23_1,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5877564450/job/15938121886
"8/16/23, 9:51:48 AM",15937094126,5877223423,1,DevExtreme package tests,Demos visual tests jquery(4/4),bug_T1181910/23_2,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5877223423/job/15937094126
"8/16/23, 10:30:07 AM",15938194939,5877223423,2,DevExtreme package tests,Demos visual tests jquery(4/4),bug_T1181910/23_2,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5877223423/job/15938194939
"8/16/23, 8:26:07 AM",15934609356,5876378377,1,DevExtreme package tests,Demos visual tests jquery(3/4),23_2,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5876378377/job/15934609356
"8/16/23, 7:49:16 AM",15933557183,5876036493,1,DevExtreme package tests,Demos visual tests jquery(4/4),23_2,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5876036493/job/15933557183
"8/16/23, 6:59:19 AM",15932327524,5875609004,1,DevExtreme package tests,Demos visual tests jquery(2/4),23_2_addArrowsTomenu,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5875609004/job/15932327524
"8/16/23, 6:59:19 AM",15932327642,5875609004,1,DevExtreme package tests,Demos visual tests jquery(3/4),23_2_addArrowsTomenu,failure,https://github.com/DevExpress/DevExtreme/actions/runs/5875609004/job/15932327642
