date,id,workflow name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2026-08-13,_security-alerts.yml,Send dependabot new vulnerability alerts,0,0,0,0,0,0,0,0,1,0,0,0,0,"0,0002430555556","0,0002430555556","0,0002430555556"
2026-08-13,build_all.yml,Build and pack DevExtreme npm packages,3,0,0,0,0,"0,008136574074","0,009035493827","0,01",33,4,1,0,0,"0,0002199074074","0,007302326998","0,01524305556"
2026-08-13,codeql.yml,CodeQL,4,0,0,0,0,"0,01085648148","0,01191261574","0,01311342593",1,0,0,0,0,"0,0244212963","0,0244212963","0,0244212963"
2026-08-13,codeql_scheduler.yml,CodeQL (scheduler),0,0,0,0,0,0,0,0,1,0,0,0,0,"0,000150462963","0,000150462963","0,000150462963"
2026-08-13,default_workflow.yml,Default Workflow,3,0,0,0,0,"0,003275462963","0,004293981481","0,005185185185",34,3,1,0,1,"0,0001388888889","0,003821881092","0,00599537037"
2026-08-13,demos_unit_tests.yml,Demos unit tests,3,0,0,0,0,"0,001076388889","0,001211419753","0,001284722222",35,2,1,0,0,"0,000162037037","0,001229288499","0,00162037037"
2026-08-13,demos_visual_tests.yml,Demos Visual Tests,3,0,0,0,0,"0,01429398148","0,01615740741","0,01961805556",19,16,3,0,2,"0,0005439814815","0,02070084064","0,05431712963"
2026-08-13,labeler.yml,Label PR by changed files,0,0,0,0,0,0,0,0,34,0,0,0,0,"0,00008101851852","0,0001610157952","0,0003356481481"
2026-08-13,lint.yml,Lint,3,0,0,0,0,"0,004247685185","0,005968364198","0,008217592593",32,5,1,0,1,"0,0002893518519","0,004750548246","0,006956018519"
2026-08-13,packages_publishing_scheduler.yml,Publishing to GitHub Packages (scheduler),0,0,0,0,0,0,0,0,0,1,0,0,0,"0,0009490740741","0,0009490740741","0,0009490740741"
2026-08-13,playgrounds_tests.yml,Playgrounds tests,3,0,0,0,0,"0,005613425926","0,006238425926","0,006921296296",32,5,1,0,0,"0,0001736111111","0,005415143762","0,008657407407"
2026-08-13,pr-filter-stubs.yml,PR Filter Stubs,0,0,0,0,0,0,0,0,4,0,0,0,0,"0,0002314814815","0,0002748842593","0,0003587962963"
2026-08-13,pr-storybook-deploy.yml,PR #34761: Grids: move _validatingController definition from base dataController,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"0,0000462962963","0,0001157407407"
2026-08-13,pr-storybook-deploy.yml,PR #34765: chore(deps): update devextreme-exceljs-fork to version 4.4.13 in pnpm-workspace.yaml (#34758),0,0,0,0,0,0,0,0,0,0,2,4,0,"0,00002314814815","0,00005401234568","0,00009259259259"
2026-08-13,pr-storybook-deploy.yml,PR #34764: Add grid map promo demos,0,0,0,0,0,0,0,0,0,0,0,5,0,0,"0,00001157407407","0,00001157407407"
2026-08-13,pr-storybook-deploy.yml,PR #34758: chore(deps): update devextreme-exceljs-fork to version 4.4.13 in pnpm-workspace.yaml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0,00001157407407","0,00001157407407"
2026-08-13,pr-storybook-deploy.yml,PR #34757: Migrate wrappers e2e tests from TestCafe to Playwright,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0,00002314814815","0,00002314814815"
2026-08-13,pr-storybook-deploy.yml,PR #34752: Grids: move _stateStoringController definition from base dataController,0,0,0,0,0,0,0,0,0,0,0,5,0,0,"0,00003009259259","0,0001157407407"
2026-08-13,pr-storybook-deploy.yml,PR #34763: GridCore - DataController - Add types for setDataSource/_createDataSourceAdapter/dataSource callbacks,0,0,0,0,0,0,0,0,0,0,1,4,0,"0,00009259259259","0,00007407407407","0,000150462963"
2026-08-13,pr-storybook-deploy.yml,PR #34759: Open FAB: improve typing,0,0,0,0,0,0,0,0,0,0,2,2,0,"0,00002314814815","0,00005497685185","0,00009259259259"
