date,id,workflow name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2026-03-01,_security-alerts.yml,Send dependabot new vulnerability alerts,0,1,0,0,0,"0,0003703703704","0,0003703703704","0,0003703703704",0,0,0,0,0,0,0,0
2026-03-01,build_all.yml,Build and pack DevExtreme npm packages,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,009027777778","0,01166666667","0,01729166667"
2026-03-01,codeql.yml,CodeQL,5,0,0,0,0,"0,01003472222","0,01389583333","0,01840277778",0,0,0,0,0,0,0,0
2026-03-01,codeql_scheduler.yml,CodeQL (scheduler),1,0,0,0,0,"0,0001388888889","0,0001388888889","0,0001388888889",0,0,0,0,0,0,0,0
2026-03-01,default_workflow.yml,Default Workflow,0,0,0,0,0,0,0,0,5,1,0,0,0,"0,004016203704","0,00669367284","0,009756944444"
2026-03-01,demos_unit_tests.yml,Demos unit tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,001076388889","0,001502700617","0,003148148148"
2026-03-01,demos_visual_tests.yml,Demos Visual Tests,0,0,0,0,0,0,0,0,2,3,1,0,2,"0,006331018519","0,01808256173","0,03626157407"
2026-03-01,lint.yml,Lint,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,005694444444","0,007988040123","0,01017361111"
2026-03-01,packages_publishing.yml,Publishing to GitHub Packages,5,0,0,0,0,"0,01849537037","0,02243055556","0,02701388889",0,0,0,0,0,0,0,0
2026-03-01,packages_publishing_scheduler.yml,Publishing to GitHub Packages (scheduler),1,0,0,0,0,"0,0001273148148","0,0001273148148","0,0001273148148",0,0,0,0,0,0,0,0
2026-03-01,playgrounds_tests.yml,Playgrounds tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,009398148148","0,01380401235","0,01614583333"
2026-03-01,qunit_tests.yml,QUnit tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,01053240741","0,01193094136","0,01359953704"
2026-03-01,renovate_autoapprove.yml,Auto approve renovate bot PR,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,00006944444444","0,00009259259259","0,0001736111111"
2026-03-01,renovation.yml,Renovation,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,0053125","0,006865354938","0,008321759259"
2026-03-01,styles.yml,Styles tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,001284722222","0,001844135802","0,003252314815"
2026-03-01,testcafe_tests.yml,TestCafe tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,01208333333","0,01423996914","0,01628472222"
2026-03-01,themebuilder_tests.yml,Themebuilder and Styles tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,002789351852","0,003576388889","0,004826388889"
2026-03-01,ts_declarations.yml,TS Declarations,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,001273148148","0,002289737654","0,003333333333"
2026-03-01,wrapper_tests.yml,Wrappers Tests,0,0,0,0,0,0,0,0,4,1,1,0,0,"0,0128587963","0,01682098765","0,02483796296"
2026-03-01,wrapper_tests_e2e.yml,Wrappers E2E Tests,0,0,0,0,0,0,0,0,6,0,0,0,0,"0,008391203704","0,01109953704","0,01515046296"
