date;id;workflow name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-01;_security-alerts.yml;Send dependabot new vulnerability alerts;0;1;0;0;0;0,0002662037037;0,0002662037037;0,0002662037037;0;0;0;0;0;0;0;0
2023-08-01;code_generation_trigger.yml;Code generation trigger;20;0;0;0;0;0,0001273148148;0,0001608796296;0,0002546296296;0;0;0;0;0;0;0;0
2023-08-01;codeql.yml;CodeQL;1;0;0;0;0;0,01559027778;0,01559027778;0,01559027778;0;0;0;0;0;0;0;0
2023-08-01;devextreme_npm_tests.yml;DevExtreme package tests;10;14;0;0;0;0,01084490741;0,01559847608;0,02630787037;56;6;11;0;7;0,0009027777778;0,09643946601;6,377581019
2023-08-01;lint.yml;Lint;24;0;0;0;0;0,007673611111;0,0109056713;0,02005787037;48;15;10;0;5;0,001041666667;0,008457794267;0,02204861111
2023-08-01;qunit_tests-additional-renovation.yml;Additional QUnit;24;0;0;0;0;0,00724537037;0,01127652392;0,01878472222;44;18;11;0;7;0,001030092593;0,008648845764;0,0237962963
2023-08-01;qunit_tests-renovation.yml;QUnit tests for renovation;24;0;0;0;0;0,007002314815;0,009659047068;0,015;47;15;11;0;6;0,001041666667;0,0086052448;0,02555555556
2023-08-01;renovate_autoapprove.yml;Auto approve renovate bot PR;0;0;0;0;0;0;0;0;73;0;0;0;1;0,00009259259259;0,000605339929;0,004039351852
2023-08-01;renovation.yml;Renovation;24;0;0;0;0;0,001990740741;0,003121624228;0,01107638889;67;0;6;0;1;0,001018518519;0,003200786403;0,01251157407
2023-08-01;styles.yml;Styles tests;24;0;0;0;0;0,0005324074074;0,001793981481;0,007453703704;70;0;3;0;1;0,0005671296296;0,001595953831;0,008599537037
2023-08-01;testcafe_tests.yml;TestCafe tests;16;8;0;0;0;0,007986111111;0,01316647377;0,01929398148;41;20;12;0;11;0,001006944444;0,01104293506;0,02938657407
2023-08-01;themebuilder_tests.yml;Themebuilder and Styles tests;24;0;0;0;0;0,004236111111;0,00511091821;0,007835648148;63;1;9;0;1;0,001041666667;0,005003646626;0,008796296296
2023-08-01;ts_declarations.yml;TS Declarations;24;0;0;0;0;0,0007291666667;0,002067418981;0,008148148148;72;0;1;0;1;0,0007638888889;0,001907661086;0,009953703704
