date;workflow name;job name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-28;CodeQL;Analyze (javascript);0;0;0;0;0;0;0;0;2;0;0;0;0;0,004594907407;0,004646990741;0,004699074074
2023-08-28;Lint;check_generated_demos;0;0;0;0;0;0;0;0;1;1;0;0;0;0,002222222222;0,002326388889;0,002430555556
2023-08-28;Lint;package_lock;0;0;0;0;0;0;0;0;2;0;0;0;0;0,0005671296296;0,0006944444444;0,0008217592593
2023-08-28;Auto approve renovate bot PR;auto-approve;0;0;0;0;0;0;0;0;2;0;0;0;0;0,00002314814815;0,00002314814815;0,00002314814815
2023-08-28;Unit tests;Run unit tests;0;0;0;0;0;0;0;0;2;0;0;0;0;0,0005671296296;0,0005902777778;0,0006134259259
2023-08-28;Visual Tests;Build DevExtreme;0;0;0;0;0;0;0;0;1;2;0;0;1;0,000775462963;0,006435185185;0,01059027778
2023-08-28;Visual Tests;${{ matrix.CONSTEL }}-${{ matrix.STRATEGY }};0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
2023-08-28;Visual Tests;jquery(1/4)-screenshots;0;0;0;0;0;0;0;0;1;0;0;0;0;0,006018518519;0,006018518519;0,006018518519
2023-08-28;Visual Tests;jquery(2/4)-screenshots;0;0;0;0;0;0;0;0;1;0;0;0;0;0,006400462963;0,006400462963;0,006400462963
2023-08-28;Visual Tests;jquery(3/4)-screenshots;0;0;0;0;0;0;0;0;1;0;0;0;0;0,01009259259;0,01009259259;0,01009259259
2023-08-28;Visual Tests;jquery(4/4)-screenshots;0;0;0;0;0;0;0;0;1;0;0;0;0;0,00537037037;0,00537037037;0,00537037037
2023-08-28;Visual Tests;jquery(1/4)-accessibility;0;0;0;0;0;0;0;0;1;0;0;0;0;0,005439814815;0,005439814815;0,005439814815
2023-08-28;Visual Tests;jquery(2/4)-accessibility;0;0;0;0;0;0;0;0;1;0;0;0;0;0,004236111111;0,004236111111;0,004236111111
2023-08-28;Visual Tests;jquery(3/4)-accessibility;0;0;0;0;0;0;0;0;1;0;0;0;0;0,006840277778;0,006840277778;0,006840277778
2023-08-28;Visual Tests;jquery(4/4)-accessibility;0;0;0;0;0;0;0;0;1;0;0;0;0;0,006076388889;0,006076388889;0,006076388889
2023-08-28;Frameworks;Build DevExtreme;0;0;0;0;0;0;0;0;6;0;0;0;4;0,007789351852;0,008599537037;0,01021990741
2023-08-28;Frameworks;Build Demos;0;0;0;0;0;0;0;0;6;0;0;0;4;0,003530092593;0,004756944444;0,00537037037
2023-08-28;Frameworks;Build Documentation Metadata;0;0;0;0;0;0;0;0;6;0;0;0;4;0,0071875;0,007966820988;0,008356481481
2023-08-28;Frameworks;react(1/4);0;0;0;0;0;0;0;0;6;0;0;0;4;0,01061342593;0,01085262346;0,01133101852
2023-08-28;Frameworks;react(2/4);0;0;0;0;0;0;0;0;6;0;0;0;4;0,008136574074;0,009618055556;0,0103587963
2023-08-28;Frameworks;react(3/4);0;0;0;0;0;0;0;0;6;0;0;0;4;0,007951388889;0,009972993827;0,0109837963
2023-08-28;Frameworks;react(4/4);0;0;0;0;0;0;0;0;3;3;0;0;4;0,01228009259;0,01654128086;0,02028935185
2023-08-28;Frameworks;vue(1/4);0;0;0;0;0;0;0;0;6;0;0;0;4;0,0230787037;0,02308641975;0,02310185185
2023-08-28;Frameworks;vue(2/4);0;0;0;0;0;0;0;0;6;0;0;0;4;0,01479166667;0,0161882716;0,01898148148
2023-08-28;Frameworks;vue(3/4);0;0;0;0;0;0;0;0;6;0;0;0;4;0,01403935185;0,01558256173;0,01635416667
2023-08-28;Frameworks;vue(4/4);0;0;0;0;0;0;0;0;6;0;0;0;4;0,01797453704;0,01802083333;0,01811342593
2023-08-28;Frameworks;angular(1/4);0;0;0;0;0;0;0;0;5;1;0;0;4;0,01325231481;0,01532021605;0,01653935185
2023-08-28;Frameworks;angular(2/4);0;0;0;0;0;0;0;0;5;1;0;0;4;0,01760416667;0,02517746914;0,02796296296
2023-08-28;Frameworks;angular(3/4);0;0;0;0;0;0;0;0;4;2;0;0;4;0,01295138889;0,01519675926;0,01983796296
2023-08-28;Frameworks;angular(4/4);0;0;0;0;0;0;0;0;6;0;0;0;4;0,01309027778;0,01420910494;0,01476851852
2023-08-28;Frameworks;Lint code base;0;0;0;0;0;0;0;0;5;1;0;0;4;0,02905092593;0,03173032407;0,04181712963
