created at,id,run id,run attempt,workflow name,name,head branch,conclusion,step,html url
"23.02.26, 09:50:41",64508279822,22300911447,1,Build aspnet demos,Build aspnet demos,renovate/23_2-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300911447/job/64508279822
"23.02.26, 09:50:37",64508271287,22300909015,1,Build aspnet demos,Build aspnet demos,renovate/23_2-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300909015/job/64508271287
"23.02.26, 09:50:53",64508300238,22300918415,1,Lint,package_lock,renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918415/job/64508300238
"23.02.26, 09:50:37",64508271283,22300909014,1,Lint,package_lock,renovate/23_2-npm-jspdf-vulnerability,cancelled,Set up job,https://github.com/DevExpress/devextreme-demos/actions/runs/22300909014/job/64508271283
"23.02.26, 09:50:53",64508299967,22300918359,1,Unit tests,Run unit tests,renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918359/job/64508299967
"23.02.26, 09:50:37",64508271222,22300909036,1,Unit tests,Run unit tests,renovate/23_2-npm-jspdf-vulnerability,cancelled,Set up job,https://github.com/DevExpress/devextreme-demos/actions/runs/22300909036/job/64508271222
"23.02.26, 09:50:56",64508306894,22300920147,1,Visual Tests,Build DevExtreme,renovate/23_1-npm-jspdf-vulnerability,failure,Set up job,https://github.com/DevExpress/devextreme-demos/actions/runs/22300920147/job/64508306894
"23.02.26, 09:50:53",64508300289,22300918396,1,Visual Tests,Build DevExtreme,renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918396/job/64508300289
"23.02.26, 09:50:56",64508306485,22300918396,1,Visual Tests,${{ matrix.CONSTEL }}-${{ matrix.STRATEGY }},renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918396/job/64508306485
"23.02.26, 09:50:43",64508282295,22300911415,1,Visual Tests,Build DevExtreme,renovate/23_2-npm-jspdf-vulnerability,failure,Set up job,https://github.com/DevExpress/devextreme-demos/actions/runs/22300911415/job/64508282295
"23.02.26, 09:50:37",64508271194,22300908968,1,Visual Tests,Build DevExtreme,renovate/23_2-npm-jspdf-vulnerability,cancelled,Set up job,https://github.com/DevExpress/devextreme-demos/actions/runs/22300908968/job/64508271194
"23.02.26, 09:50:43",64508282018,22300908968,1,Visual Tests,${{ matrix.CONSTEL }}-${{ matrix.STRATEGY }},renovate/23_2-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300908968/job/64508282018
"23.02.26, 09:50:56",64508308090,22300920142,1,Frameworks,Build DevExtreme,renovate/23_1-npm-jspdf-vulnerability,failure,Set up job,https://github.com/DevExpress/devextreme-demos/actions/runs/22300920142/job/64508308090
"23.02.26, 09:50:53",64508300227,22300918368,1,Frameworks,Build DevExtreme,renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918368/job/64508300227
"23.02.26, 09:50:56",64508306999,22300918368,1,Frameworks,Build Angular,renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918368/job/64508306999
"23.02.26, 09:50:56",64508307048,22300918368,1,Frameworks,Build Vue,renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918368/job/64508307048
"23.02.26, 09:50:56",64508307123,22300918368,1,Frameworks,Build Documentation Metadata,renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918368/job/64508307123
"23.02.26, 09:50:56",64508307209,22300918368,1,Frameworks,Build React,renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918368/job/64508307209
"23.02.26, 09:50:56",64508307291,22300918368,1,Frameworks,Build Demos,renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918368/job/64508307291
"23.02.26, 09:50:56",64508307534,22300918368,1,Frameworks,matrix.CONSTEL,renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918368/job/64508307534
"23.02.26, 09:50:56",64508307578,22300918368,1,Frameworks,matrix.name,renovate/23_1-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300918368/job/64508307578
"23.02.26, 09:50:44",64508284787,22300911409,1,Frameworks,Build DevExtreme,renovate/23_2-npm-jspdf-vulnerability,failure,Set up job,https://github.com/DevExpress/devextreme-demos/actions/runs/22300911409/job/64508284787
"23.02.26, 09:50:37",64508271285,22300909023,1,Frameworks,Build DevExtreme,renovate/23_2-npm-jspdf-vulnerability,cancelled,Set up job,https://github.com/DevExpress/devextreme-demos/actions/runs/22300909023/job/64508271285
"23.02.26, 09:50:44",64508283849,22300909023,1,Frameworks,matrix.name,renovate/23_2-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300909023/job/64508283849
"23.02.26, 09:50:44",64508283974,22300909023,1,Frameworks,Build Demos,renovate/23_2-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300909023/job/64508283974
"23.02.26, 09:50:44",64508284260,22300909023,1,Frameworks,matrix.name,renovate/23_2-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300909023/job/64508284260
"23.02.26, 09:50:44",64508284372,22300909023,1,Frameworks,matrix.CONSTEL,renovate/23_2-npm-jspdf-vulnerability,cancelled,,https://github.com/DevExpress/devextreme-demos/actions/runs/22300909023/job/64508284372
