created at;id;run id;run attempt;workflow name;name;head branch;conclusion;html url
8/30/23, 2:09:10 PM;16347963786;6025997729;1;Lint;check_generated_demos;23_2;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6025997729/job/16347963786
8/30/23, 2:26:31 PM;16348636173;6026090652;1;Visual Tests;jquery(2/4)-screenshots;23_2_form_demo;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6026090652/job/16348636173
8/30/23, 2:09:11 PM;16347964212;6025997727;1;Visual Tests;Build DevExtreme;23_2;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6025997727/job/16347964212
8/30/23, 11:59:05 AM;16343387019;6024417311;1;Visual Tests;jquery(2/4)-screenshots;23_2_form_demo;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6024417311/job/16343387019
8/30/23, 11:40:06 AM;16342876338;6024246696;1;Visual Tests;jquery(2/4)-screenshots;23_2_form_demo;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6024246696/job/16342876338
8/30/23, 2:11:23 AM;16329973209;6019735586;1;Visual Tests;Build DevExtreme;tree-list-to-functional;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6019735586/job/16329973209
8/30/23, 2:42:49 AM;16330468680;6019735586;2;Visual Tests;Build DevExtreme;tree-list-to-functional;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6019735586/job/16330468680
8/30/23, 3:08:58 AM;16330853893;6019735586;3;Visual Tests;Build DevExtreme;tree-list-to-functional;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6019735586/job/16330853893
8/30/23, 2:16:44 PM;16348253271;6026090635;1;Frameworks;Build DevExtreme;23_2_form_demo;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6026090635/job/16348253271
8/30/23, 2:09:10 PM;16347963799;6025997726;1;Frameworks;Build DevExtreme;23_2;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6025997726/job/16347963799
8/30/23, 12:56:29 PM;16345284453;6025158364;1;Frameworks;Build DevExtreme;tree-list-to-functional;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6025158364/job/16345284453
8/30/23, 10:00:08 PM;16362393886;6025158364;2;Frameworks;Build DevExtreme;tree-list-to-functional;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6025158364/job/16362393886
8/30/23, 12:03:11 PM;16343521203;6024563112;1;Frameworks;Build DevExtreme;23_2_form_demo;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6024563112/job/16343521203
8/30/23, 11:47:32 AM;16343075605;6024417308;1;Frameworks;Build DevExtreme;23_2_form_demo;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6024417308/job/16343075605
8/30/23, 10:38:22 AM;16341190571;6023620823;1;Frameworks;angular(2/4);fix-ci-failures;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6023620823/job/16341190571
8/30/23, 11:24:47 AM;16342461533;6023620823;2;Frameworks;angular(2/4);fix-ci-failures;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6023620823/job/16342461533
8/30/23, 12:21:31 PM;16344128782;6023620823;3;Frameworks;angular(2/4);fix-ci-failures;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6023620823/job/16344128782
8/30/23, 1:22:27 PM;16346256005;6023620823;4;Frameworks;angular(2/4);fix-ci-failures;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6023620823/job/16346256005
8/30/23, 2:39:14 AM;16330422178;6019735579;1;Frameworks;Lint code base;tree-list-to-functional;failure;https://github.com/DevExpress/devextreme-demos/actions/runs/6019735579/job/16330422178
