date;id;workflow name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-03;_security-alerts.yml;Send dependabot new vulnerability alerts;0;1;0;0;0;0,0003356481481;0,0003356481481;0,0003356481481;0;0;0;0;0;0;0;0
2023-08-03;code_generation_trigger.yml;Code generation trigger;5;0;0;0;0;0,0001273148148;0,0001412037037;0,000162037037;0;0;0;0;0;0;0;0
2023-08-03;codeql.yml;CodeQL;1;0;0;0;0;0,01439814815;0,01439814815;0,01439814815;0;0;0;0;0;0;0;0
2023-08-03;devextreme_npm_tests.yml;DevExtreme package tests;7;0;0;0;0;0,01429398148;0,01735449735;0,01988425926;24;10;6;0;2;0,001030092593;0,0134369213;0,02309027778
2023-08-03;lint.yml;Lint;7;0;0;0;0;0,01113425926;0,01581183862;0,02450231481;23;11;6;0;2;0,001041666667;0,009999710648;0,02306712963
2023-08-03;qunit_tests-additional-renovation.yml;Additional QUnit;7;0;0;0;0;0,01123842593;0,01333498677;0,01803240741;24;10;6;0;2;0,001087962963;0,009747974537;0,01603009259
2023-08-03;qunit_tests-renovation.yml;QUnit tests for renovation;7;0;0;0;0;0,008252314815;0,01167162698;0,01670138889;25;9;6;0;0;0,0009490740741;0,009671006944;0,01798611111
2023-08-03;renovate_autoapprove.yml;Auto approve renovate bot PR;0;0;0;0;0;0;0;0;41;0;0;0;0;0,00009259259259;0,00028483514;0,001655092593
2023-08-03;renovation.yml;Renovation;7;0;0;0;0;0,002152777778;0,002946428571;0,005;37;0;3;0;0;0,0009837962963;0,003396412037;0,0127662037
2023-08-03;styles.yml;Styles tests;7;0;0;0;0;0,0006597222222;0,001211970899;0,0021875;38;0;2;0;0;0,0006828703704;0,001368634259;0,009895833333
2023-08-03;testcafe_tests.yml;TestCafe tests;2;5;0;0;0;0,01016203704;0,01566964286;0,02005787037;7;25;8;0;9;0,0009490740741;0,01427083333;0,06581018519
2023-08-03;themebuilder_tests.yml;Themebuilder and Styles tests;7;0;0;0;0;0,004155092593;0,006284722222;0,009178240741;27;7;6;0;0;0,0008217592593;0,0057578125;0,01150462963
2023-08-03;ts_declarations.yml;TS Declarations;7;0;0;0;0;0,0007986111111;0,001585648148;0,002766203704;36;2;2;0;0;0,0008680555556;0,001734953704;0,01018518519
