date,workflow name,job name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2026-01-09,Send dependabot new vulnerability alerts,Fetch analysis,1,0,0,0,0,"0,00003472222222","0,00003472222222","0,00003472222222",0,0,0,0,0,0,0,0
2026-01-09,Send dependabot new vulnerability alerts,Send notifications,0,1,0,0,0,"0,0002083333333","0,0002083333333","0,0002083333333",0,0,0,0,0,0,0,0
2026-01-09,Build and pack DevExtreme npm packages,build,20,0,0,0,0,"0,004895833333","0,01146412037","0,01908564815",52,3,0,0,0,"0,001793981481","0,008890993266","0,01612268519"
2026-01-09,Build and pack DevExtreme npm packages,custom_bundles,20,0,0,0,0,"0,0004861111111","0,001310185185","0,002175925926",52,0,0,3,0,"0,0004861111111","0,001325547138","0,002488425926"
2026-01-09,CodeQL,Analyze JavaScript,4,0,0,0,0,"0,01104166667","0,01147569444","0,01193287037",0,0,0,0,0,0,0,0
2026-01-09,CodeQL,Analyze C#,4,0,0,0,0,"0,001319444444","0,001423611111","0,001643518519",0,0,0,0,0,0,0,0
2026-01-09,CodeQL,Fetch analysis,5,0,0,0,0,"0,00002314814815","0,00003009259259","0,0000462962963",0,0,0,0,0,0,0,0
2026-01-09,CodeQL,Send notifications,5,0,0,0,0,"0,00005787037037","0,00007175925926","0,00009259259259",0,0,0,0,0,0,0,0
2026-01-09,CodeQL,Analyze (csharp),1,0,0,0,0,"0,001539351852","0,001539351852","0,001539351852",0,0,0,0,0,0,0,0
2026-01-09,CodeQL,Analyze (javascript),1,0,0,0,0,"0,0090625","0,0090625","0,0090625",0,0,0,0,0,0,0,0
2026-01-09,CodeQL (scheduler),Run CodeQL workflow (26_1),1,0,0,0,0,"0,0001273148148","0,0001273148148","0,0001273148148",0,0,0,0,0,0,0,0
2026-01-09,CodeQL (scheduler),Run CodeQL workflow (24_1),1,0,0,0,0,"0,00006944444444","0,00006944444444","0,00006944444444",0,0,0,0,0,0,0,0
2026-01-09,CodeQL (scheduler),Run CodeQL workflow (24_2),1,0,0,0,0,"0,00006944444444","0,00006944444444","0,00006944444444",0,0,0,0,0,0,0,0
