date,id,workflow name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2024-05-07,_security-alerts.yml,Send dependabot new vulnerability alerts,1,0,0,0,0,"0,0003240740741","0,0003240740741","0,0003240740741",0,0,0,0,0,0,0,0
2024-05-07,codeql.yml,CodeQL,1,0,0,0,0,"0,01501157407","0,01501157407","0,01501157407",0,0,0,0,0,0,0,0
2024-05-07,default_workflow.yml,Default Workflow,6,0,0,0,0,"0,004930555556","0,006219135802","0,01079861111",47,14,4,0,1,"0,0006134259259","0,005589921652","0,01795138889"
2024-05-07,demos_unit_tests.yml,Demos unit tests,6,0,0,0,0,"0,000775462963","0,001006944444","0,001898148148",53,12,0,0,0,"0,0003935185185","0,001555021368","0,007708333333"
2024-05-07,demos_visual_tests.yml,Demos Visual Tests,5,1,0,0,0,"0,009108796296","0,01077546296","0,01561342593",35,26,4,0,2,"0,0003587962963","0,008282051282","0,02055555556"
2024-05-07,demos_visual_tests_frameworks.yml,Demos Frameworks,0,6,0,0,1,"0,006655092593","0,02832947531","0,04107638889",28,28,9,0,3,"0,0004282407407","0,01384455128","0,03275462963"
2024-05-07,devextreme_npm_tests.yml,DevExtreme package tests,8,0,0,0,0,"0,009826388889","0,02202256944","0,0459375",45,18,4,0,0,"0,0006365740741","0,01139562604","0,03704861111"
2024-05-07,lint.yml,Lint,8,0,0,0,0,"0,02269675926","0,02393518519","0,02903935185",35,16,16,0,0,"0,0006828703704","0,01847861388","0,03601851852"
2024-05-07,packages_publishing.yml,Publishing to GitHub Packages,2,0,0,0,0,"0,01586805556","0,01645833333","0,01704861111",0,0,0,0,0,0,0,0
2024-05-07,packages_publishing_scheduler.yml,Publishing to GitHub Packages (scheduler),1,0,0,0,0,"0,0001388888889","0,0001388888889","0,0001388888889",0,0,0,0,0,0,0,0
2024-05-07,paths.yml,Paths length check,7,0,0,0,0,"0,0004282407407","0,002430555556","0,006446759259",63,0,3,0,0,"0,0008217592593","0,003080106622","0,01465277778"
2024-05-07,playgrounds_tests.yml,Playgrounds tests,6,0,0,0,0,"0,01376157407","0,0191242284","0,03238425926",36,18,11,0,1,"0,0005324074074","0,0142289886","0,03422453704"
2024-05-07,qunit_tests-additional-renovation.yml,Additional QUnit,2,6,0,0,0,"0,01684027778","0,02458333333","0,03553240741",12,42,13,0,12,"0,0005787037037","0,01479512161","0,03659722222"
2024-05-07,qunit_tests-renovation.yml,QUnit tests for renovation,8,0,0,0,0,"0,01648148148","0,02275173611","0,03100694444",38,17,12,0,0,"0,000625","0,01583143311","0,0368287037"
2024-05-07,renovate_autoapprove.yml,Auto approve renovate bot PR,0,0,0,0,0,0,0,0,69,0,0,0,0,"0,00009259259259","0,001937734836","0,01378472222"
2024-05-07,renovation.yml,Renovation,8,0,0,0,0,"0,003912037037","0,006744791667","0,01244212963",56,7,4,0,0,"0,0006018518519","0,005386781371","0,01703703704"
2024-05-07,styles.yml,Styles tests,8,0,0,0,0,"0,002407407407","0,005442708333","0,01075231481",46,19,2,0,0,"0,0006134259259","0,004253385849","0,01575231481"
2024-05-07,testcafe_tests.yml,TestCafe tests,5,3,0,0,0,"0,02280092593","0,03242042824","0,0446412037",21,31,15,0,8,"0,000625","0,01885451216","0,04591435185"
2024-05-07,themebuilder_tests.yml,Themebuilder and Styles tests,8,0,0,0,0,"0,007534722222","0,009955150463","0,0155787037",50,12,5,0,0,"0,0006481481481","0,008059010503","0,02115740741"
2024-05-07,ts_declarations.yml,TS Declarations,8,0,0,0,0,"0,002615740741","0,005789930556","0,01153935185",57,7,3,0,0,"0,0006134259259","0,004808423162","0,0162962963"
2024-05-07,wrapper_tests.yml,DevExtreme Wrappers Tests,7,0,0,0,0,"0,00724537037","0,01345568783","0,01833333333",44,22,0,0,0,"0,0005671296296","0,01116792929","0,02640046296"
