date;id;workflow name;main success runs;main failure runs;main cancelled runs;main skipped runs;main retries;main min duration;main avg duration;main max duration;pr success runs;pr failure runs;pr cancelled runs;pr skipped runs;pr retries;pr min duration;pr avg duration;pr max duration
2023-08-13;_security-alerts.yml;Send dependabot new vulnerability alerts;1;0;0;0;0;0,0003356481481;0,0003356481481;0,0003356481481;0;0;0;0;0;0;0;0
2023-08-13;code_generation_trigger.yml;Code generation trigger;1;0;0;0;0;0,000150462963;0,000150462963;0,000150462963;0;0;0;0;0;0;0;0
2023-08-13;codeql.yml;CodeQL;1;0;0;0;0;0,01452546296;0,01452546296;0,01452546296;0;0;0;0;0;0;0;0
2023-08-13;devextreme_npm_tests.yml;DevExtreme package tests;1;0;0;0;0;0,01425925926;0,01425925926;0,01425925926;1;12;2;0;0;0,01133101852;0,01547299383;0,02212962963
2023-08-13;devextreme_vue_tests.yml;DevExtreme Vue Tests;1;0;0;0;0;0,001724537037;0,001724537037;0,001724537037;2;13;0;0;0;0,001087962963;0,00124537037;0,001747685185
2023-08-13;lint.yml;Lint;1;0;0;0;0;0,008333333333;0,008333333333;0,008333333333;12;3;0;0;0;0,0059375;0,009191358025;0,0149537037
2023-08-13;qunit_tests-additional-renovation.yml;Additional QUnit;0;1;0;0;0;0,01013888889;0,01013888889;0,01013888889;12;3;0;0;1;0,001759259259;0,009861111111;0,01541666667
2023-08-13;qunit_tests-renovation.yml;QUnit tests for renovation;1;0;0;0;0;0,008518518519;0,008518518519;0,008518518519;14;1;0;0;0;0,007083333333;0,0100316358;0,01304398148
2023-08-13;renovate_autoapprove.yml;Auto approve renovate bot PR;0;0;0;0;0;0;0;0;15;0;0;0;0;0,00009259259259;0,0001103395062;0,0001273148148
2023-08-13;renovation.yml;Renovation;1;0;0;0;0;0,00255787037;0,00255787037;0,00255787037;15;0;0;0;0;0,001886574074;0,002712191358;0,004097222222
2023-08-13;styles.yml;Styles tests;1;0;0;0;0;0,0008217592593;0,0008217592593;0,0008217592593;15;0;0;0;0;0,0007523148148;0,001153549383;0,002638888889
2023-08-13;testcafe_tests.yml;TestCafe tests;0;1;0;0;0;0,01130787037;0,01130787037;0,01130787037;3;10;2;0;0;0,01017361111;0,01337731481;0,01854166667
2023-08-13;themebuilder_tests.yml;Themebuilder and Styles tests;1;0;0;0;0;0,004837962963;0,004837962963;0,004837962963;15;0;0;0;0;0,0034375;0,005348765432;0,008136574074
2023-08-13;ts_declarations.yml;TS Declarations;1;0;0;0;0;0,001006944444;0,001006944444;0,001006944444;15;0;0;0;0;0,0009259259259;0,001983796296;0,01024305556
