date,id,workflow name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2025-04-06,_security-alerts.yml,Send dependabot new vulnerability alerts,0,1,0,0,0,"0,0004398148148","0,0004398148148","0,0004398148148",0,0,0,0,0,0,0,0
2025-04-06,build_all.yml,Build and pack DevExtreme npm packages,0,0,0,0,0,0,0,0,15,0,0,0,0,"0,007326388889","0,01470447531","0,02097222222"
2025-04-06,codeql.yml,CodeQL,5,0,0,0,0,"0,008043981481","0,01118055556","0,01461805556",0,0,0,0,0,0,0,0
2025-04-06,codeql_scheduler.yml,CodeQL (scheduler),1,0,0,0,0,"0,0001851851852","0,0001851851852","0,0001851851852",0,0,0,0,0,0,0,0
2025-04-06,default_workflow.yml,Default Workflow,0,0,0,0,0,0,0,0,13,0,2,0,0,"0,001770833333","0,007006944444","0,01127314815"
2025-04-06,demos_unit_tests.yml,Demos unit tests,0,0,0,0,0,0,0,0,15,0,0,0,0,"0,0008333333333","0,0009675925926","0,001226851852"
2025-04-06,demos_visual_tests.yml,Demos Visual Tests,0,0,0,0,0,0,0,0,12,1,2,0,0,"0,001805555556","0,007689814815","0,01386574074"
2025-04-06,demos_visual_tests_frameworks.yml,Demos Frameworks,0,0,0,0,0,0,0,0,13,0,2,0,0,"0,00181712963","0,01201929012","0,01763888889"
2025-04-06,lint.yml,Lint,0,0,0,0,0,0,0,0,9,4,2,0,0,"0,002083333333","0,007702160494","0,01252314815"
2025-04-06,packages_publishing.yml,Publishing to GitHub Packages,4,0,0,0,0,"0,015625","0,01733796296","0,02144675926",0,0,0,0,0,0,0,0
2025-04-06,packages_publishing_scheduler.yml,Publishing to GitHub Packages (scheduler),1,0,0,0,0,"0,0001967592593","0,0001967592593","0,0001967592593",0,0,0,0,0,0,0,0
2025-04-06,playgrounds_tests.yml,Playgrounds tests,0,0,0,0,0,0,0,0,12,0,3,0,0,"0,001770833333","0,0157970679","0,03216435185"
2025-04-06,qunit_tests-additional-renovation.yml,Additional QUnit,0,0,0,0,0,0,0,0,8,5,2,0,0,"0,00181712963","0,01551234568","0,02390046296"
2025-04-06,qunit_tests-renovation.yml,QUnit tests for renovation,0,0,0,0,0,0,0,0,11,2,2,0,1,"0,001689814815","0,0145462963","0,02259259259"
2025-04-06,renovate_autoapprove.yml,Auto approve renovate bot PR,0,0,0,0,0,0,0,0,15,0,0,0,0,"0,00009259259259","0,0001543209877","0,0004513888889"
2025-04-06,renovation.yml,Renovation,0,0,0,0,0,0,0,0,11,3,1,0,0,"0,001446759259","0,002831018519","0,004733796296"
2025-04-06,styles.yml,Styles tests,0,0,0,0,0,0,0,0,14,0,1,0,0,"0,00130787037","0,002195216049","0,003993055556"
2025-04-06,testcafe_tests.yml,TestCafe tests,0,0,0,0,0,0,0,0,3,8,4,0,0,"0,001805555556","0,02638657407","0,04425925926"
2025-04-06,themebuilder_tests.yml,Themebuilder and Styles tests,0,0,0,0,0,0,0,0,10,3,2,0,0,"0,001793981481","0,00406712963","0,006643518519"
2025-04-06,ts_declarations.yml,TS Declarations,0,0,0,0,0,0,0,0,11,2,2,0,0,"0,001516203704","0,002567901235","0,004791666667"
2025-04-06,wrapper_tests.yml,DevExtreme Wrappers Tests,0,0,0,0,0,0,0,0,15,0,0,0,0,"0,003333333333","0,01520524691","0,03440972222"
