date,id,workflow name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2026-03-17,_security-alerts.yml,Send dependabot new vulnerability alerts,0,1,0,0,0,"0,0003935185185","0,0003935185185","0,0003935185185",0,0,0,0,0,0,0,0
2026-03-17,build_all.yml,Build and pack DevExtreme npm packages,16,1,0,0,0,"0,006006944444","0,01413943355","0,02953703704",37,9,0,0,1,"0,0006365740741","0,009345309984","0,02758101852"
2026-03-17,codeql.yml,CodeQL,5,0,0,0,0,"0,009097222222","0,01232407407","0,01893518519",0,0,0,0,0,0,0,0
2026-03-17,codeql_scheduler.yml,CodeQL (scheduler),1,0,0,0,0,"0,0001273148148","0,0001273148148","0,0001273148148",0,0,0,0,0,0,0,0
2026-03-17,default_workflow.yml,Default Workflow,16,0,1,0,0,"0,002766203704","0,007350898693","0,0244212963",38,5,3,0,1,"0,0000462962963","0,00481078905","0,01304398148"
2026-03-17,demos_unit_tests.yml,Demos unit tests,17,0,0,0,0,"0,001018518519","0,001691176471","0,003611111111",42,1,3,0,0,"0,00005787037037","0,001534319646","0,004375"
2026-03-17,demos_visual_tests.yml,Demos Visual Tests,2,10,5,0,0,"0,004259259259","0,02955950436","0,05862268519",25,14,7,0,8,"0,00006944444444","0,01239407206","0,03318287037"
2026-03-17,health-check.yml,Health Check,11,0,0,0,0,"0,0002662037037","0,0002840909091","0,0003009259259",0,0,0,0,0,0,0,0
2026-03-17,lint.yml,Lint,16,1,0,0,0,"0,005289351852","0,009831835512","0,01533564815",35,8,3,0,0,"0,00006944444444","0,00700659219","0,01704861111"
2026-03-17,packages_publishing.yml,Publishing to GitHub Packages,5,0,0,0,0,"0,02072916667","0,02463194444","0,03032407407",0,0,0,0,0,0,0,0
2026-03-17,packages_publishing_scheduler.yml,Publishing to GitHub Packages (scheduler),1,0,0,0,0,"0,000162037037","0,000162037037","0,000162037037",0,0,0,0,0,0,0,0
2026-03-17,playgrounds_tests.yml,Playgrounds tests,17,0,0,0,0,"0,008043981481","0,01332924837","0,02136574074",34,9,3,0,1,"0,00005787037037","0,009533514493","0,0203125"
2026-03-17,pr-filter-stubs.yml,PR Filter Stubs,0,0,0,0,0,0,0,0,4,0,0,0,0,"0,0002430555556","0,0002690972222","0,0003009259259"
2026-03-17,pr-storybook-deploy-manual.yml,Storybook PR Preview (manual),2,0,0,0,0,"0,00787037037","0,009421296296","0,01097222222",0,0,0,0,0,0,0,0
2026-03-17,qunit_tests.yml,QUnit tests,15,1,1,0,0,"0,007662037037","0,01320125272","0,02091435185",32,8,6,0,0,"0,00005787037037","0,009833937198","0,02039351852"
2026-03-17,renovate_autoapprove.yml,Auto approve renovate bot PR,0,0,0,0,0,0,0,0,51,0,0,0,0,"0,00005787037037","0,0002391975309","0,001539351852"
2026-03-17,renovation.yml,Renovation,17,0,0,0,0,"0,003391203704","0,006483523965","0,01391203704",39,4,3,0,0,"0,00005787037037","0,004638939211","0,008321759259"
2026-03-17,styles.yml,Styles tests,17,0,0,0,0,"0,0008796296296","0,002183415033","0,004664351852",42,1,3,0,0,"0,00005787037037","0,001736865942","0,004641203704"
2026-03-17,testcafe_tests.yml,TestCafe tests,6,11,0,0,0,"0,0103125","0,01851239107","0,04158564815",24,18,4,0,16,"0,0001967592593","0,01133504428","0,03204861111"
2026-03-17,themebuilder_tests.yml,Themebuilder and Styles tests,17,0,0,0,0,"0,001712962963","0,004668436819","0,009675925926",42,1,3,0,0,"0,00005787037037","0,003276217794","0,008125"
2026-03-17,ts_declarations.yml,TS Declarations,17,0,0,0,0,"0,001018518519","0,002880582789","0,005636574074",42,1,3,0,0,"0,00005787037037","0,002026469404","0,004386574074"
2026-03-17,wrapper_tests.yml,Wrappers Tests,12,5,0,0,0,"0,009074074074","0,01546364379","0,01962962963",33,12,1,0,2,"0,0009837962963","0,01307996176","0,03460648148"
2026-03-17,wrapper_tests_e2e.yml,Wrappers E2E Tests,16,1,0,0,0,"0,007037037037","0,01269199346","0,02107638889",34,9,3,0,1,"0,00005787037037","0,008582175926","0,02256944444"
