date,id,workflow name,main success runs,main failure runs,main cancelled runs,main skipped runs,main retries,main min duration,main avg duration,main max duration,pr success runs,pr failure runs,pr cancelled runs,pr skipped runs,pr retries,pr min duration,pr avg duration,pr max duration
2025-12-23,_security-alerts.yml,Send dependabot new vulnerability alerts,0,1,0,0,0,"0,0003587962963","0,0003587962963","0,0003587962963",0,0,0,0,0,0,0,0
2025-12-23,build_all.yml,Build and pack DevExtreme npm packages,12,0,0,0,0,"0,006018518519","0,01037615741","0,01304398148",46,4,0,0,0,"0,001296296296","0,007996527778","0,01265046296"
2025-12-23,codeql.yml,CodeQL,5,0,0,0,0,"0,007546296296","0,01222916667","0,01627314815",0,0,0,0,0,0,0,0
2025-12-23,codeql_scheduler.yml,CodeQL (scheduler),1,0,0,0,0,"0,0001736111111","0,0001736111111","0,0001736111111",0,0,0,0,0,0,0,0
2025-12-23,default_workflow.yml,Default Workflow,14,0,0,0,0,"0,004386574074","0,004869378307","0,00712962963",42,6,2,0,1,"0,00001157407407","0,004380092593","0,007569444444"
2025-12-23,demos_unit_tests.yml,Demos unit tests,12,0,0,0,0,"0,0009027777778","0,001103395062","0,001319444444",49,0,1,0,0,"0,00003472222222","0,001305092593","0,003194444444"
2025-12-23,demos_visual_tests.yml,Demos Visual Tests,8,3,1,0,0,"0,01356481481","0,02380594136","0,05546296296",24,18,8,0,5,"0,00003472222222","0,01476828704","0,03511574074"
2025-12-23,lint.yml,Lint,12,0,0,0,0,"0,006145833333","0,006646412037","0,008969907407",44,2,4,0,3,"0,00002314814815","0,005591666667","0,0422337963"
2025-12-23,packages_publishing.yml,Publishing to GitHub Packages,6,0,0,0,0,"0,01869212963","0,02441743827","0,02961805556",0,0,0,0,0,0,0,0
2025-12-23,packages_publishing_scheduler.yml,Publishing to GitHub Packages (scheduler),1,0,0,0,0,"0,0001388888889","0,0001388888889","0,0001388888889",0,0,0,0,0,0,0,0
2025-12-23,playgrounds_tests.yml,Playgrounds tests,12,0,0,0,0,"0,01283564815","0,01356867284","0,01560185185",42,3,5,0,0,"0,00002314814815","0,009035648148","0,01711805556"
2025-12-23,qunit_tests.yml,QUnit tests,12,0,0,0,0,"0,007326388889","0,007888695988","0,009699074074",32,13,5,0,4,"0,00003472222222","0,007219675926","0,01200231481"
2025-12-23,renovate_autoapprove.yml,Auto approve renovate bot PR,0,0,0,0,0,0,0,0,50,0,0,0,0,"0,0000462962963","0,0001361111111","0,000787037037"
2025-12-23,renovation.yml,Renovation,12,0,0,0,0,"0,003842592593","0,004736689815","0,006979166667",46,1,3,0,0,"0,00002314814815","0,004038425926","0,008078703704"
2025-12-23,styles.yml,Styles tests,12,0,0,0,0,"0,001122685185","0,001428433642","0,003125",48,0,2,0,1,"0,00003472222222","0,001803935185","0,004166666667"
2025-12-23,testcafe_tests.yml,TestCafe tests,11,0,1,0,0,"0,01049768519","0,0140470679","0,03962962963",37,5,8,0,8,"0,001018518519","0,01040138889","0,03929398148"
2025-12-23,themebuilder_tests.yml,Themebuilder and Styles tests,12,0,0,0,0,"0,002951388889","0,003241705247","0,005034722222",46,0,4,0,0,"0,00003472222222","0,003856018519","0,02135416667"
2025-12-23,ts_declarations.yml,TS Declarations,12,0,0,0,0,"0,001238425926","0,001516203704","0,003194444444",47,1,2,0,2,"0,00002314814815","0,001919212963","0,005717592593"
2025-12-23,wrapper_tests.yml,Wrappers Tests,10,2,0,0,0,"0,01478009259","0,01544945988","0,0177662037",41,9,0,0,1,"0,001921296296","0,009796759259","0,01858796296"
2025-12-23,wrapper_tests_e2e.yml,Wrappers E2E Tests,13,1,0,0,0,"0,004664351852","0,009828042328","0,01278935185",43,2,5,0,0,"0,00003472222222","0,008216666667","0,01342592593"
